Progressivo,Nominativo,Data,Gruppo,Presenza,Votazioni,Percentuale
29442.0,CRITELLI FRANCESCO,2011-11-07,PARTITO DEMOCRATICO,P,6.0,79.0
32746.0,LEMBI SIMONA,2011-11-07,PARTITO DEMOCRATICO,P,6.0,79.0
27189.0,BARCELO LIZANA LEONARDO L.,2011-11-07,PARTITO DEMOCRATICO,P,5.0,66.0
15586.0,MARCHESINI ANGELO,2011-11-07,PARTITO DEMOCRATICO,P,5.0,66.0
18313.0,LO GIUDICE SERGIO,2011-11-07,PARTITO DEMOCRATICO,P,6.0,79.0
9181.0,SANTI RAFFAELLA,2011-11-07,PARTITO DEMOCRATICO,P,4.0,53.0
32704.0,LAMA ROSSELLA,2011-11-07,PARTITO DEMOCRATICO,P,5.0,66.0
27410.0,FERRI MARIARAFFAELLA,2011-11-07,PARTITO DEMOCRATICO,P,6.0,79.0
27481.0,ZACCHIROLI BENEDETTO,2011-11-07,PARTITO DEMOCRATICO,P,5.0,66.0
32794.0,MIGNANI MARIANNA,2011-11-07,PARTITO DEMOCRATICO,P,0.0,0.0
22034.0,GHETTI MAURIZIO,2011-11-07,PARTITO DEMOCRATICO,P,6.0,79.0
33977.0,BENASSI MARZIA,2011-11-07,PARTITO DEMOCRATICO,P,6.0,79.0
33978.0,ERRANI FRANCESCO,2011-11-07,PARTITO DEMOCRATICO,P,6.0,79.0
27197.0,MELEGA CORRADO,2011-11-07,PARTITO DEMOCRATICO,P,6.0,79.0
9097.0,PETRELLA TOMMASO,2011-11-07,PARTITO DEMOCRATICO,P,6.0,79.0
33979.0,LA TORRE CATHY,2011-11-07,CON AMELIA PER BOLOGNA CON VENDOLA,P,3.0,39.0
33980.0,PIERALISI MIRCO,2011-11-07,CON AMELIA PER BOLOGNA CON VENDOLA,P,6.0,79.0
26392.0,CIPRIANI LORENZO,2011-11-07,CON AMELIA PER BOLOGNA CON VENDOLA,P,6.0,79.0
33987.0,SAZZINI LORENZO,2011-11-07,CON AMELIA PER BOLOGNA CON VENDOLA,A,0.0,0.0
32714.0,CAVIANO PASQUALE,2011-11-07,ITALIA DEI VALORI,P,4.0,53.0
21843.0,LISEI MARCO,2011-11-07,POPOLO DELLA LIBERTA,P,4.0,53.0
27208.0,TOMASSINI LORENZO,2011-11-07,POPOLO DELLA LIBERTA,P,5.0,66.0
32712.0,FACCI MICHELE,2011-11-07,POPOLO DELLA LIBERTA,P,6.0,79.0
27997.0,CASTALDINI VALENT.,2011-11-07,POPOLO DELLA LIBERTA,P,6.0,79.0
8904.0,CARELLA DANIELE,2011-11-07,POPOLO DELLA LIBERTA,P,6.0,79.0
20144.0,GATTUSO PATRIZIO G.,2011-11-07,POPOLO DELLA LIBERTA,P,6.0,79.0
32719.0,BERNARDINI MANES,2011-11-07,LEGA NORD,P,6.0,79.0
33981.0,COCCONCELLI MIRKA,2011-11-07,LEGA NORD,P,6.0,79.0
33982.0,SCARANO PAOLA F.,2011-11-07,LEGA NORD,P,6.0,79.0
33983.0,BORGONZONI LUCIA,2011-11-07,LEGA NORD,P,5.0,66.0
33984.0,BUGANI MASSIMO,2011-11-07,MOVIMENTO 5 STELLE,P,5.0,66.0
32861.0,SALSI FEDERICA,2011-11-07,MOVIMENTO 5 STELLE,P,6.0,79.0
33985.0,PIAZZA MARCO,2011-11-07,MOVIMENTO 5 STELLE,P,6.0,79.0
33986.0,ALDROVANDI STEFANO,2011-11-07,BOLOGNA 2016,P,5.0,66.0
16863.0,MEROLA VIRGINIO,2011-07-08,SINDACO,A,0.0,0.0
9116.0,CEVENINI MAURIZIO,2011-07-08,PARTITO DEMOCRATICO,P,1.0,49.0
9076.0,MAZZANTI CLAUDIO,2011-07-08,PARTITO DEMOCRATICO,P,1.0,49.0
29442.0,CRITELLI FRANCESCO,2011-07-08,PARTITO DEMOCRATICO,P,1.0,49.0
32746.0,LEMBI SIMONA,2011-07-08,PARTITO DEMOCRATICO,P,1.0,49.0
27189.0,BARCELO LIZANA LEONARDO L.,2011-07-08,PARTITO DEMOCRATICO,P,0.0,0.0
15586.0,MARCHESINI ANGELO,2011-07-08,PARTITO DEMOCRATICO,P,0.0,0.0
18313.0,LO GIUDICE SERGIO,2011-07-08,PARTITO DEMOCRATICO,P,0.0,0.0
9181.0,SANTI RAFFAELLA,2011-07-08,PARTITO DEMOCRATICO,P,1.0,49.0
32704.0,LAMA ROSSELLA,2011-07-08,PARTITO DEMOCRATICO,P,1.0,49.0
27410.0,FERRI MARIARAFFAELLA,2011-07-08,PARTITO DEMOCRATICO,P,1.0,49.0
27481.0,ZACCHIROLI BENEDETTO,2011-07-08,PARTITO DEMOCRATICO,P,0.0,0.0
32794.0,MIGNANI MARIANNA,2011-07-08,PARTITO DEMOCRATICO,P,1.0,49.0
22034.0,GHETTI MAURIZIO,2011-07-08,PARTITO DEMOCRATICO,P,1.0,49.0
33977.0,BENASSI MARZIA,2011-07-08,PARTITO DEMOCRATICO,P,1.0,49.0
33978.0,ERRANI FRANCESCO,2011-07-08,PARTITO DEMOCRATICO,P,0.0,0.0
27197.0,MELEGA CORRADO,2011-07-08,PARTITO DEMOCRATICO,A,0.0,0.0
9097.0,PETRELLA TOMMASO,2011-07-08,PARTITO DEMOCRATICO,P,1.0,49.0
33979.0,LA TORRE CATHY,2011-07-08,CON AMELIA PER BOLOGNA CON VENDOLA,P,0.0,0.0
33980.0,PIERALISI MIRCO,2011-07-08,CON AMELIA PER BOLOGNA CON VENDOLA,A,0.0,0.0
26392.0,CIPRIANI LORENZO,2011-07-08,CON AMELIA PER BOLOGNA CON VENDOLA,P,1.0,49.0
33987.0,SAZZINI LORENZO,2011-07-08,CON AMELIA PER BOLOGNA CON VENDOLA,P,1.0,49.0
32714.0,CAVIANO PASQUALE,2011-07-08,ITALIA DEI VALORI,P,1.0,49.0
21843.0,LISEI MARCO,2011-07-08,POPOLO DELLA LIBERTA,P,1.0,49.0
27208.0,TOMASSINI LORENZO,2011-07-08,POPOLO DELLA LIBERTA,P,1.0,49.0
32712.0,FACCI MICHELE,2011-07-08,POPOLO DELLA LIBERTA,P,1.0,49.0
27997.0,CASTALDINI VALENT.,2011-07-08,POPOLO DELLA LIBERTA,A,0.0,0.0
8904.0,CARELLA DANIELE,2011-07-08,POPOLO DELLA LIBERTA,P,1.0,49.0
20144.0,GATTUSO PATRIZIO G.,2011-07-08,POPOLO DELLA LIBERTA,P,1.0,49.0
32719.0,BERNARDINI MANES,2011-07-08,LEGA NORD,P,1.0,49.0
33981.0,COCCONCELLI MIRKA,2011-07-08,LEGA NORD,P,1.0,49.0
33982.0,SCARANO PAOLA F.,2011-07-08,LEGA NORD,P,1.0,49.0
33983.0,BORGONZONI LUCIA,2011-07-08,LEGA NORD,P,1.0,49.0
33984.0,BUGANI MASSIMO,2011-07-08,MOVIMENTO 5 STELLE,P,1.0,49.0
32861.0,SALSI FEDERICA,2011-07-08,MOVIMENTO 5 STELLE,P,1.0,49.0
33985.0,PIAZZA MARCO,2011-07-08,MOVIMENTO 5 STELLE,P,1.0,49.0
33986.0,ALDROVANDI STEFANO,2011-07-08,BOLOGNA 2016,A,0.0,0.0
16863.0,MEROLA VIRGINIO,2011-09-08,SINDACO,P,3.0,22.0
9116.0,CEVENINI MAURIZIO,2011-09-08,PARTITO DEMOCRATICO,P,11.0,80.0
9076.0,MAZZANTI CLAUDIO,2011-09-08,PARTITO DEMOCRATICO,P,9.0,66.0
29442.0,CRITELLI FRANCESCO,2011-09-08,PARTITO DEMOCRATICO,P,9.0,66.0
32746.0,LEMBI SIMONA,2011-09-08,PARTITO DEMOCRATICO,P,11.0,80.0
27189.0,BARCELO LIZANA LEONARDO L.,2011-09-08,PARTITO DEMOCRATICO,A,0.0,0.0
15586.0,MARCHESINI ANGELO,2011-09-08,PARTITO DEMOCRATICO,P,10.0,73.0
18313.0,LO GIUDICE SERGIO,2011-09-08,PARTITO DEMOCRATICO,P,10.0,73.0
9181.0,SANTI RAFFAELLA,2011-09-08,PARTITO DEMOCRATICO,P,9.0,66.0
32704.0,LAMA ROSSELLA,2011-09-08,PARTITO DEMOCRATICO,P,10.0,73.0
27410.0,FERRI MARIARAFFAELLA,2011-09-08,PARTITO DEMOCRATICO,P,10.0,73.0
27481.0,ZACCHIROLI BENEDETTO,2011-09-08,PARTITO DEMOCRATICO,A,0.0,0.0
32794.0,MIGNANI MARIANNA,2011-09-08,PARTITO DEMOCRATICO,P,10.0,73.0
22034.0,GHETTI MAURIZIO,2011-09-08,PARTITO DEMOCRATICO,P,11.0,80.0
33977.0,BENASSI MARZIA,2011-09-08,PARTITO DEMOCRATICO,P,10.0,73.0
33978.0,ERRANI FRANCESCO,2011-09-08,PARTITO DEMOCRATICO,P,10.0,73.0
27197.0,MELEGA CORRADO,2011-09-08,PARTITO DEMOCRATICO,P,10.0,73.0
9097.0,PETRELLA TOMMASO,2011-09-08,PARTITO DEMOCRATICO,P,9.0,66.0
33979.0,LA TORRE CATHY,2011-09-08,CON AMELIA PER BOLOGNA CON VENDOLA,P,6.0,44.0
33980.0,PIERALISI MIRCO,2011-09-08,CON AMELIA PER BOLOGNA CON VENDOLA,P,5.0,36.0
26392.0,CIPRIANI LORENZO,2011-09-08,CON AMELIA PER BOLOGNA CON VENDOLA,P,5.0,36.0
33987.0,SAZZINI LORENZO,2011-09-08,CON AMELIA PER BOLOGNA CON VENDOLA,P,8.0,58.0
32714.0,CAVIANO PASQUALE,2011-09-08,ITALIA DEI VALORI,P,7.0,51.0
21843.0,LISEI MARCO,2011-09-08,POPOLO DELLA LIBERTA,P,9.0,66.0
27208.0,TOMASSINI LORENZO,2011-09-08,POPOLO DELLA LIBERTA,P,11.0,80.0
32712.0,FACCI MICHELE,2011-09-08,POPOLO DELLA LIBERTA,P,7.0,51.0
27997.0,CASTALDINI VALENT.,2011-09-08,POPOLO DELLA LIBERTA,P,9.0,66.0
8904.0,CARELLA DANIELE,2011-09-08,POPOLO DELLA LIBERTA,P,11.0,80.0
20144.0,GATTUSO PATRIZIO G.,2011-09-08,POPOLO DELLA LIBERTA,P,7.0,51.0
32719.0,BERNARDINI MANES,2011-09-08,LEGA NORD,P,6.0,44.0
33981.0,COCCONCELLI MIRKA,2011-09-08,LEGA NORD,P,11.0,80.0
33982.0,SCARANO PAOLA F.,2011-09-08,LEGA NORD,P,11.0,80.0
33983.0,BORGONZONI LUCIA,2011-09-08,LEGA NORD,P,4.0,29.0
33984.0,BUGANI MASSIMO,2011-09-08,MOVIMENTO 5 STELLE,P,10.0,73.0
32861.0,SALSI FEDERICA,2011-09-08,MOVIMENTO 5 STELLE,P,11.0,80.0
33985.0,PIAZZA MARCO,2011-09-08,MOVIMENTO 5 STELLE,P,11.0,80.0
33986.0,ALDROVANDI STEFANO,2011-09-08,BOLOGNA 2016,A,0.0,0.0
16863.0,MEROLA VIRGINIO,2011-12-09,SINDACO,A,0.0,0.0
9116.0,CEVENINI MAURIZIO,2011-12-09,PARTITO DEMOCRATICO,P,1.0,49.0
9076.0,MAZZANTI CLAUDIO,2011-12-09,PARTITO DEMOCRATICO,P,1.0,49.0
29442.0,CRITELLI FRANCESCO,2011-12-09,PARTITO DEMOCRATICO,P,1.0,49.0
32746.0,LEMBI SIMONA,2011-12-09,PARTITO DEMOCRATICO,P,1.0,49.0
27189.0,BARCELO LIZANA LEONARDO L.,2011-12-09,PARTITO DEMOCRATICO,P,1.0,49.0
15586.0,MARCHESINI ANGELO,2011-12-09,PARTITO DEMOCRATICO,P,0.0,0.0
18313.0,LO GIUDICE SERGIO,2011-12-09,PARTITO DEMOCRATICO,P,1.0,49.0
9181.0,SANTI RAFFAELLA,2011-12-09,PARTITO DEMOCRATICO,A,0.0,0.0
32704.0,LAMA ROSSELLA,2011-12-09,PARTITO DEMOCRATICO,P,1.0,49.0
27410.0,FERRI MARIARAFFAELLA,2011-12-09,PARTITO DEMOCRATICO,P,0.0,0.0
27481.0,ZACCHIROLI BENEDETTO,2011-12-09,PARTITO DEMOCRATICO,P,0.0,0.0
32794.0,MIGNANI MARIANNA,2011-12-09,PARTITO DEMOCRATICO,A,0.0,0.0
22034.0,GHETTI MAURIZIO,2011-12-09,PARTITO DEMOCRATICO,P,1.0,49.0
33977.0,BENASSI MARZIA,2011-12-09,PARTITO DEMOCRATICO,A,0.0,0.0
33978.0,ERRANI FRANCESCO,2011-12-09,PARTITO DEMOCRATICO,A,0.0,0.0
27197.0,MELEGA CORRADO,2011-12-09,PARTITO DEMOCRATICO,A,0.0,0.0
9097.0,PETRELLA TOMMASO,2011-12-09,PARTITO DEMOCRATICO,P,1.0,49.0
33979.0,LA TORRE CATHY,2011-12-09,CON AMELIA PER BOLOGNA CON VENDOLA,A,0.0,0.0
33980.0,PIERALISI MIRCO,2011-12-09,CON AMELIA PER BOLOGNA CON VENDOLA,P,1.0,49.0
26392.0,CIPRIANI LORENZO,2011-12-09,CON AMELIA PER BOLOGNA CON VENDOLA,P,0.0,0.0
33987.0,SAZZINI LORENZO,2011-12-09,CON AMELIA PER BOLOGNA CON VENDOLA,A,0.0,0.0
32714.0,CAVIANO PASQUALE,2011-12-09,ITALIA DEI VALORI,P,1.0,49.0
21843.0,LISEI MARCO,2011-12-09,POPOLO DELLA LIBERTA,P,0.0,0.0
27208.0,TOMASSINI LORENZO,2011-12-09,POPOLO DELLA LIBERTA,P,1.0,49.0
32712.0,FACCI MICHELE,2011-12-09,POPOLO DELLA LIBERTA,P,1.0,49.0
27997.0,CASTALDINI VALENT.,2011-12-09,POPOLO DELLA LIBERTA,P,0.0,0.0
8904.0,CARELLA DANIELE,2011-12-09,POPOLO DELLA LIBERTA,P,1.0,49.0
20144.0,GATTUSO PATRIZIO G.,2011-12-09,POPOLO DELLA LIBERTA,P,1.0,49.0
32719.0,BERNARDINI MANES,2011-12-09,LEGA NORD,A,0.0,0.0
33981.0,COCCONCELLI MIRKA,2011-12-09,LEGA NORD,P,1.0,49.0
33982.0,SCARANO PAOLA F.,2011-12-09,LEGA NORD,P,1.0,49.0
33983.0,BORGONZONI LUCIA,2011-12-09,LEGA NORD,P,0.0,0.0
33984.0,BUGANI MASSIMO,2011-12-09,MOVIMENTO 5 STELLE,P,0.0,0.0
32861.0,SALSI FEDERICA,2011-12-09,MOVIMENTO 5 STELLE,P,0.0,0.0
33985.0,PIAZZA MARCO,2011-12-09,MOVIMENTO 5 STELLE,P,1.0,49.0
33986.0,ALDROVANDI STEFANO,2011-12-09,BOLOGNA 2016,A,0.0,0.0
16863.0,MEROLA VIRGINIO,2011-10-10,SINDACO,A,0.0,0.0
9116.0,CEVENINI MAURIZIO,2011-10-10,PARTITO DEMOCRATICO,P,4.0,76.0
9076.0,MAZZANTI CLAUDIO,2011-10-10,PARTITO DEMOCRATICO,P,3.0,57.0
29442.0,CRITELLI FRANCESCO,2011-10-10,PARTITO DEMOCRATICO,P,4.0,76.0
32746.0,LEMBI SIMONA,2011-10-10,PARTITO DEMOCRATICO,P,3.0,57.0
27189.0,BARCELO LIZANA LEONARDO L.,2011-10-10,PARTITO DEMOCRATICO,P,3.0,57.0
15586.0,MARCHESINI ANGELO,2011-10-10,PARTITO DEMOCRATICO,P,1.0,19.0
18313.0,LO GIUDICE SERGIO,2011-10-10,PARTITO DEMOCRATICO,P,3.0,57.0
9181.0,SANTI RAFFAELLA,2011-10-10,PARTITO DEMOCRATICO,P,3.0,57.0
32704.0,LAMA ROSSELLA,2011-10-10,PARTITO DEMOCRATICO,P,1.0,19.0
27410.0,FERRI MARIARAFFAELLA,2011-10-10,PARTITO DEMOCRATICO,P,3.0,57.0
27481.0,ZACCHIROLI BENEDETTO,2011-10-10,PARTITO DEMOCRATICO,P,3.0,57.0
32794.0,MIGNANI MARIANNA,2011-10-10,PARTITO DEMOCRATICO,P,4.0,76.0
22034.0,GHETTI MAURIZIO,2011-10-10,PARTITO DEMOCRATICO,P,4.0,76.0
33977.0,BENASSI MARZIA,2011-10-10,PARTITO DEMOCRATICO,P,4.0,76.0
33978.0,ERRANI FRANCESCO,2011-10-10,PARTITO DEMOCRATICO,P,2.0,38.0
27197.0,MELEGA CORRADO,2011-10-10,PARTITO DEMOCRATICO,P,3.0,57.0
9097.0,PETRELLA TOMMASO,2011-10-10,PARTITO DEMOCRATICO,P,4.0,76.0
33979.0,LA TORRE CATHY,2011-10-10,CON AMELIA PER BOLOGNA CON VENDOLA,P,1.0,19.0
33980.0,PIERALISI MIRCO,2011-10-10,CON AMELIA PER BOLOGNA CON VENDOLA,P,4.0,76.0
26392.0,CIPRIANI LORENZO,2011-10-10,CON AMELIA PER BOLOGNA CON VENDOLA,P,3.0,57.0
33987.0,SAZZINI LORENZO,2011-10-10,CON AMELIA PER BOLOGNA CON VENDOLA,A,0.0,0.0
32714.0,CAVIANO PASQUALE,2011-10-10,ITALIA DEI VALORI,P,4.0,76.0
21843.0,LISEI MARCO,2011-10-10,POPOLO DELLA LIBERTA,P,3.0,57.0
27208.0,TOMASSINI LORENZO,2011-10-10,POPOLO DELLA LIBERTA,P,1.0,19.0
32712.0,FACCI MICHELE,2011-10-10,POPOLO DELLA LIBERTA,A,0.0,0.0
27997.0,CASTALDINI VALENT.,2011-10-10,POPOLO DELLA LIBERTA,P,4.0,76.0
8904.0,CARELLA DANIELE,2011-10-10,POPOLO DELLA LIBERTA,P,4.0,76.0
20144.0,GATTUSO PATRIZIO G.,2011-10-10,POPOLO DELLA LIBERTA,P,4.0,76.0
32719.0,BERNARDINI MANES,2011-10-10,LEGA NORD,P,4.0,76.0
33981.0,COCCONCELLI MIRKA,2011-10-10,LEGA NORD,P,4.0,76.0
33982.0,SCARANO PAOLA F.,2011-10-10,LEGA NORD,P,3.0,57.0
33983.0,BORGONZONI LUCIA,2011-10-10,LEGA NORD,P,4.0,76.0
33984.0,BUGANI MASSIMO,2011-10-10,MOVIMENTO 5 STELLE,P,3.0,57.0
32861.0,SALSI FEDERICA,2011-10-10,MOVIMENTO 5 STELLE,P,2.0,38.0
33985.0,PIAZZA MARCO,2011-10-10,MOVIMENTO 5 STELLE,A,0.0,0.0
33986.0,ALDROVANDI STEFANO,2011-10-10,BOLOGNA 2016,P,4.0,76.0
16863.0,MEROLA VIRGINIO,2011-07-11,SINDACO,A,0.0,0.0
9116.0,CEVENINI MAURIZIO,2011-07-11,PARTITO DEMOCRATICO,P,9.0,81.0
9076.0,MAZZANTI CLAUDIO,2011-07-11,PARTITO DEMOCRATICO,P,7.0,63.0
29442.0,CRITELLI FRANCESCO,2011-07-11,PARTITO DEMOCRATICO,P,9.0,81.0
32746.0,LEMBI SIMONA,2011-07-11,PARTITO DEMOCRATICO,P,7.0,63.0
27189.0,BARCELO LIZANA LEONARDO L.,2011-07-11,PARTITO DEMOCRATICO,P,5.0,45.0
15586.0,MARCHESINI ANGELO,2011-07-11,PARTITO DEMOCRATICO,A,0.0,0.0
18313.0,LO GIUDICE SERGIO,2011-07-11,PARTITO DEMOCRATICO,P,9.0,81.0
9181.0,SANTI RAFFAELLA,2011-07-11,PARTITO DEMOCRATICO,P,9.0,81.0
32704.0,LAMA ROSSELLA,2011-07-11,PARTITO DEMOCRATICO,P,9.0,81.0
27410.0,FERRI MARIARAFFAELLA,2011-07-11,PARTITO DEMOCRATICO,P,9.0,81.0
27481.0,ZACCHIROLI BENEDETTO,2011-07-11,PARTITO DEMOCRATICO,P,9.0,81.0
32794.0,MIGNANI MARIANNA,2011-07-11,PARTITO DEMOCRATICO,P,9.0,81.0
22034.0,GHETTI MAURIZIO,2011-07-11,PARTITO DEMOCRATICO,P,9.0,81.0
33977.0,BENASSI MARZIA,2011-07-11,PARTITO DEMOCRATICO,P,9.0,81.0
33978.0,ERRANI FRANCESCO,2011-07-11,PARTITO DEMOCRATICO,P,8.0,72.0
27197.0,MELEGA CORRADO,2011-07-11,PARTITO DEMOCRATICO,P,9.0,81.0
9097.0,PETRELLA TOMMASO,2011-07-11,PARTITO DEMOCRATICO,A,0.0,0.0
33979.0,LA TORRE CATHY,2011-07-11,CON AMELIA PER BOLOGNA CON VENDOLA,P,9.0,81.0
33980.0,PIERALISI MIRCO,2011-07-11,CON AMELIA PER BOLOGNA CON VENDOLA,P,3.0,27.0
26392.0,CIPRIANI LORENZO,2011-07-11,CON AMELIA PER BOLOGNA CON VENDOLA,P,9.0,81.0
33987.0,SAZZINI LORENZO,2011-07-11,CON AMELIA PER BOLOGNA CON VENDOLA,P,8.0,72.0
32714.0,CAVIANO PASQUALE,2011-07-11,ITALIA DEI VALORI,P,9.0,81.0
21843.0,LISEI MARCO,2011-07-11,POPOLO DELLA LIBERTA,P,9.0,81.0
27208.0,TOMASSINI LORENZO,2011-07-11,POPOLO DELLA LIBERTA,P,9.0,81.0
32712.0,FACCI MICHELE,2011-07-11,POPOLO DELLA LIBERTA,P,9.0,81.0
27997.0,CASTALDINI VALENT.,2011-07-11,POPOLO DELLA LIBERTA,P,6.0,54.0
8904.0,CARELLA DANIELE,2011-07-11,POPOLO DELLA LIBERTA,P,9.0,81.0
20144.0,GATTUSO PATRIZIO G.,2011-07-11,POPOLO DELLA LIBERTA,P,9.0,81.0
32719.0,BERNARDINI MANES,2011-07-11,LEGA NORD,P,9.0,81.0
33981.0,COCCONCELLI MIRKA,2011-07-11,LEGA NORD,P,9.0,81.0
33982.0,SCARANO PAOLA F.,2011-07-11,LEGA NORD,P,9.0,81.0
33983.0,BORGONZONI LUCIA,2011-07-11,LEGA NORD,P,5.0,45.0
33984.0,BUGANI MASSIMO,2011-07-11,MOVIMENTO 5 STELLE,P,9.0,81.0
32861.0,SALSI FEDERICA,2011-07-11,MOVIMENTO 5 STELLE,P,9.0,81.0
33985.0,PIAZZA MARCO,2011-07-11,MOVIMENTO 5 STELLE,P,9.0,81.0
33986.0,ALDROVANDI STEFANO,2011-07-11,BOLOGNA 2016,P,9.0,81.0
16863.0,MEROLA VIRGINIO,2011-11-11,SINDACO,A,0.0,0.0
9116.0,CEVENINI MAURIZIO,2011-11-11,PARTITO DEMOCRATICO,P,1.0,49.0
9076.0,MAZZANTI CLAUDIO,2011-11-11,PARTITO DEMOCRATICO,P,1.0,49.0
29442.0,CRITELLI FRANCESCO,2011-11-11,PARTITO DEMOCRATICO,P,1.0,49.0
32746.0,LEMBI SIMONA,2011-11-11,PARTITO DEMOCRATICO,P,1.0,49.0
27189.0,BARCELO LIZANA LEONARDO L.,2011-11-11,PARTITO DEMOCRATICO,P,0.0,0.0
15586.0,MARCHESINI ANGELO,2011-11-11,PARTITO DEMOCRATICO,P,0.0,0.0
18313.0,LO GIUDICE SERGIO,2011-11-11,PARTITO DEMOCRATICO,P,1.0,49.0
9181.0,SANTI RAFFAELLA,2011-11-11,PARTITO DEMOCRATICO,P,0.0,0.0
32704.0,LAMA ROSSELLA,2011-11-11,PARTITO DEMOCRATICO,A,0.0,0.0
27410.0,FERRI MARIARAFFAELLA,2011-11-11,PARTITO DEMOCRATICO,P,0.0,0.0
27481.0,ZACCHIROLI BENEDETTO,2011-11-11,PARTITO DEMOCRATICO,P,1.0,49.0
32794.0,MIGNANI MARIANNA,2011-11-11,PARTITO DEMOCRATICO,P,1.0,49.0
22034.0,GHETTI MAURIZIO,2011-11-11,PARTITO DEMOCRATICO,P,1.0,49.0
33977.0,BENASSI MARZIA,2011-11-11,PARTITO DEMOCRATICO,P,0.0,0.0
33978.0,ERRANI FRANCESCO,2011-11-11,PARTITO DEMOCRATICO,A,0.0,0.0
27197.0,MELEGA CORRADO,2011-11-11,PARTITO DEMOCRATICO,A,0.0,0.0
9097.0,PETRELLA TOMMASO,2011-11-11,PARTITO DEMOCRATICO,P,1.0,49.0
33979.0,LA TORRE CATHY,2011-11-11,CON AMELIA PER BOLOGNA CON VENDOLA,A,0.0,0.0
33980.0,PIERALISI MIRCO,2011-11-11,CON AMELIA PER BOLOGNA CON VENDOLA,P,1.0,49.0
26392.0,CIPRIANI LORENZO,2011-11-11,CON AMELIA PER BOLOGNA CON VENDOLA,P,1.0,49.0
33987.0,SAZZINI LORENZO,2011-11-11,CON AMELIA PER BOLOGNA CON VENDOLA,P,1.0,49.0
32714.0,CAVIANO PASQUALE,2011-11-11,ITALIA DEI VALORI,P,1.0,49.0
21843.0,LISEI MARCO,2011-11-11,POPOLO DELLA LIBERTA,P,0.0,0.0
27208.0,TOMASSINI LORENZO,2011-11-11,POPOLO DELLA LIBERTA,P,1.0,49.0
32712.0,FACCI MICHELE,2011-11-11,POPOLO DELLA LIBERTA,P,1.0,49.0
27997.0,CASTALDINI VALENT.,2011-11-11,POPOLO DELLA LIBERTA,P,0.0,0.0
8904.0,CARELLA DANIELE,2011-11-11,POPOLO DELLA LIBERTA,P,1.0,49.0
20144.0,GATTUSO PATRIZIO G.,2011-11-11,POPOLO DELLA LIBERTA,P,1.0,49.0
32719.0,BERNARDINI MANES,2011-11-11,LEGA NORD,P,1.0,49.0
33981.0,COCCONCELLI MIRKA,2011-11-11,LEGA NORD,P,1.0,49.0
33982.0,SCARANO PAOLA F.,2011-11-11,LEGA NORD,P,1.0,49.0
33983.0,BORGONZONI LUCIA,2011-11-11,LEGA NORD,P,1.0,49.0
33984.0,BUGANI MASSIMO,2011-11-11,MOVIMENTO 5 STELLE,P,0.0,0.0
32861.0,SALSI FEDERICA,2011-11-11,MOVIMENTO 5 STELLE,P,0.0,0.0
33985.0,PIAZZA MARCO,2011-11-11,MOVIMENTO 5 STELLE,P,0.0,0.0
33986.0,ALDROVANDI STEFANO,2011-11-11,BOLOGNA 2016,A,0.0,0.0
16863.0,MEROLA VIRGINIO,2011-10-14,SINDACO,A,0.0,0.0
9116.0,CEVENINI MAURIZIO,2011-10-14,PARTITO DEMOCRATICO,P,1.0,49.0
9076.0,MAZZANTI CLAUDIO,2011-10-14,PARTITO DEMOCRATICO,P,0.0,0.0
29442.0,CRITELLI FRANCESCO,2011-10-14,PARTITO DEMOCRATICO,P,0.0,0.0
32746.0,LEMBI SIMONA,2011-10-14,PARTITO DEMOCRATICO,P,0.0,0.0
27189.0,BARCELO LIZANA LEONARDO L.,2011-10-14,PARTITO DEMOCRATICO,P,0.0,0.0
15586.0,MARCHESINI ANGELO,2011-10-14,PARTITO DEMOCRATICO,P,0.0,0.0
18313.0,LO GIUDICE SERGIO,2011-10-14,PARTITO DEMOCRATICO,P,0.0,0.0
9181.0,SANTI RAFFAELLA,2011-10-14,PARTITO DEMOCRATICO,P,0.0,0.0
32704.0,LAMA ROSSELLA,2011-10-14,PARTITO DEMOCRATICO,P,0.0,0.0
27410.0,FERRI MARIARAFFAELLA,2011-10-14,PARTITO DEMOCRATICO,A,0.0,0.0
27481.0,ZACCHIROLI BENEDETTO,2011-10-14,PARTITO DEMOCRATICO,P,1.0,49.0
32794.0,MIGNANI MARIANNA,2011-10-14,PARTITO DEMOCRATICO,A,0.0,0.0
22034.0,GHETTI MAURIZIO,2011-10-14,PARTITO DEMOCRATICO,P,1.0,49.0
33977.0,BENASSI MARZIA,2011-10-14,PARTITO DEMOCRATICO,P,0.0,0.0
33978.0,ERRANI FRANCESCO,2011-10-14,PARTITO DEMOCRATICO,A,0.0,0.0
27197.0,MELEGA CORRADO,2011-10-14,PARTITO DEMOCRATICO,P,0.0,0.0
9097.0,PETRELLA TOMMASO,2011-10-14,PARTITO DEMOCRATICO,P,1.0,49.0
33979.0,LA TORRE CATHY,2011-10-14,CON AMELIA PER BOLOGNA CON VENDOLA,P,0.0,0.0
33980.0,PIERALISI MIRCO,2011-10-14,CON AMELIA PER BOLOGNA CON VENDOLA,P,1.0,49.0
26392.0,CIPRIANI LORENZO,2011-10-14,CON AMELIA PER BOLOGNA CON VENDOLA,P,1.0,49.0
33987.0,SAZZINI LORENZO,2011-10-14,CON AMELIA PER BOLOGNA CON VENDOLA,P,0.0,0.0
