Progressivo,Nominativo,Data,Gruppo Politico,Presenza,Num.Votazioni
33983,BORGONZONI LUCIA,2012-06-25T00:00:00Z,LEGA NORD,A,0
33984,BUGANI MASSIMO,2012-06-25T00:00:00Z,MOVIMENTO 5 STELLE,P,11
32861,SALSI FEDERICA,2012-06-25T00:00:00Z,MOVIMENTO 5 STELLE,P,12
33985,PIAZZA MARCO,2012-06-25T00:00:00Z,MOVIMENTO 5 STELLE,P,12
33986,ALDROVANDI STEFANO,2012-06-25T00:00:00Z,BOLOGNA 2016,P,10
32708,TURCI DANIELA,2012-06-25T00:00:00Z,PARTITO DEMOCRATICO,P,6
16863,MEROLA VIRGINIO,2012-04-27T00:00:00Z,SINDACO,A,0
9116,CEVENINI MAURIZIO,2012-04-27T00:00:00Z,PARTITO DEMOCRATICO,P,1
9076,MAZZANTI CLAUDIO,2012-04-27T00:00:00Z,PARTITO DEMOCRATICO,P,1
29442,CRITELLI FRANCESCO,2012-04-27T00:00:00Z,PARTITO DEMOCRATICO,P,1
32746,LEMBI SIMONA,2012-04-27T00:00:00Z,PARTITO DEMOCRATICO,P,1
27189,BARCELO LIZANA LEONARDO,2012-04-27T00:00:00Z,PARTITO DEMOCRATICO,P,0
15586,MARCHESINI ANGELO,2012-04-27T00:00:00Z,PARTITO DEMOCRATICO,P,1
18313,LO GIUDICE SERGIO,2012-04-27T00:00:00Z,PARTITO DEMOCRATICO,P,1
9181,SANTI RAFFAELLA,2012-04-27T00:00:00Z,PARTITO DEMOCRATICO,P,1
32704,LAMA ROSSELLA,2012-04-27T00:00:00Z,PARTITO DEMOCRATICO,P,1
27410,FERRI MARIARAFFAELLA,2012-04-27T00:00:00Z,PARTITO DEMOCRATICO,P,0
27481,ZACCHIROLI BENEDETTO,2012-04-27T00:00:00Z,PARTITO DEMOCRATICO,P,1
32794,MIGNANI MARIANNA,2012-04-27T00:00:00Z,PARTITO DEMOCRATICO,P,1
22034,GHETTI MAURIZIO,2012-04-27T00:00:00Z,PARTITO DEMOCRATICO,P,1
33977,BENASSI MARZIA,2012-04-27T00:00:00Z,PARTITO DEMOCRATICO,P,1
33978,ERRANI FRANCESCO,2012-04-27T00:00:00Z,PARTITO DEMOCRATICO,P,1
27197,MELEGA CORRADO,2012-04-27T00:00:00Z,PARTITO DEMOCRATICO,P,1
9097,PETRELLA TOMMASO,2012-04-27T00:00:00Z,PARTITO DEMOCRATICO,P,1
33979,LA TORRE CATHY,2012-04-27T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,0
33980,PIERALISI MIRCO,2012-04-27T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,0
26392,CIPRIANI LORENZO,2012-04-27T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,1
33987,SAZZINI LORENZO,2012-04-27T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,A,0
32714,CAVIANO PASQUALE,2012-04-27T00:00:00Z,ITALIA DEI VALORI,P,1
21843,LISEI MARCO,2012-04-27T00:00:00Z,POPOLO DELLA LIBERTA,P,1
27208,TOMASSINI LORENZO,2012-04-27T00:00:00Z,POPOLO DELLA LIBERTA,P,1
32712,FACCI MICHELE,2012-04-27T00:00:00Z,POPOLO DELLA LIBERTA,P,0
27997,CASTALDINI VALENT.,2012-04-27T00:00:00Z,POPOLO DELLA LIBERTA,P,0
8904,CARELLA DANIELE,2012-04-27T00:00:00Z,POPOLO DELLA LIBERTA,P,1
20144,GATTUSO PATRIZIO G.,2012-04-27T00:00:00Z,POPOLO DELLA LIBERTA,P,1
32719,BERNARDINI MANES,2012-04-27T00:00:00Z,LEGA NORD,P,0
33981,COCCONCELLI MIRKA,2012-04-27T00:00:00Z,LEGA NORD,P,1
33982,SCARANO PAOLA F.,2012-04-27T00:00:00Z,LEGA NORD,P,0
33983,BORGONZONI LUCIA,2012-04-27T00:00:00Z,LEGA NORD,P,0
33984,BUGANI MASSIMO,2012-04-27T00:00:00Z,MOVIMENTO 5 STELLE,P,0
32861,SALSI FEDERICA,2012-04-27T00:00:00Z,MOVIMENTO 5 STELLE,P,0
33985,PIAZZA MARCO,2012-04-27T00:00:00Z,MOVIMENTO 5 STELLE,P,1
33986,ALDROVANDI STEFANO,2012-04-27T00:00:00Z,BOLOGNA 2016,A,0
32708,TURCI DANIELA,2012-04-27T00:00:00Z,PARTITO DEMOCRATICO,A,0
16863,MEROLA VIRGINIO,2012-05-28T00:00:00Z,SINDACO,P,8
9116,CEVENINI MAURIZIO,2012-05-28T00:00:00Z,PARTITO DEMOCRATICO,A,0
9076,MAZZANTI CLAUDIO,2012-05-28T00:00:00Z,PARTITO DEMOCRATICO,P,14
29442,CRITELLI FRANCESCO,2012-05-28T00:00:00Z,PARTITO DEMOCRATICO,P,12
32746,LEMBI SIMONA,2012-05-28T00:00:00Z,PARTITO DEMOCRATICO,P,10
27189,BARCELO LIZANA LEONARDO,2012-05-28T00:00:00Z,PARTITO DEMOCRATICO,P,13
15586,MARCHESINI ANGELO,2012-05-28T00:00:00Z,PARTITO DEMOCRATICO,P,12
18313,LO GIUDICE SERGIO,2012-05-28T00:00:00Z,PARTITO DEMOCRATICO,A,0
9181,SANTI RAFFAELLA,2012-05-28T00:00:00Z,PARTITO DEMOCRATICO,P,13
32704,LAMA ROSSELLA,2012-05-28T00:00:00Z,PARTITO DEMOCRATICO,P,12
27410,FERRI MARIARAFFAELLA,2012-05-28T00:00:00Z,PARTITO DEMOCRATICO,P,14
27481,ZACCHIROLI BENEDETTO,2012-05-28T00:00:00Z,PARTITO DEMOCRATICO,P,12
32794,MIGNANI MARIANNA,2012-05-28T00:00:00Z,PARTITO DEMOCRATICO,P,14
22034,GHETTI MAURIZIO,2012-05-28T00:00:00Z,PARTITO DEMOCRATICO,P,14
33977,BENASSI MARZIA,2012-05-28T00:00:00Z,PARTITO DEMOCRATICO,P,14
33978,ERRANI FRANCESCO,2012-05-28T00:00:00Z,PARTITO DEMOCRATICO,P,13
27197,MELEGA CORRADO,2012-05-28T00:00:00Z,PARTITO DEMOCRATICO,P,14
9097,PETRELLA TOMMASO,2012-05-28T00:00:00Z,PARTITO DEMOCRATICO,P,14
33979,LA TORRE CATHY,2012-05-28T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,11
33980,PIERALISI MIRCO,2012-05-28T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,14
26392,CIPRIANI LORENZO,2012-05-28T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,13
33987,SAZZINI LORENZO,2012-05-28T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,13
32714,CAVIANO PASQUALE,2012-05-28T00:00:00Z,ITALIA DEI VALORI,P,14
21843,LISEI MARCO,2012-05-28T00:00:00Z,POPOLO DELLA LIBERTA,P,13
27208,TOMASSINI LORENZO,2012-05-28T00:00:00Z,POPOLO DELLA LIBERTA,P,14
32712,FACCI MICHELE,2012-05-28T00:00:00Z,POPOLO DELLA LIBERTA,P,14
27997,CASTALDINI VALENT.,2012-05-28T00:00:00Z,POPOLO DELLA LIBERTA,P,14
8904,CARELLA DANIELE,2012-05-28T00:00:00Z,POPOLO DELLA LIBERTA,P,13
20144,GATTUSO PATRIZIO G.,2012-05-28T00:00:00Z,POPOLO DELLA LIBERTA,P,4
32719,BERNARDINI MANES,2012-05-28T00:00:00Z,LEGA NORD,P,14
33981,COCCONCELLI MIRKA,2012-05-28T00:00:00Z,LEGA NORD,P,14
33982,SCARANO PAOLA F.,2012-05-28T00:00:00Z,LEGA NORD,P,14
33983,BORGONZONI LUCIA,2012-05-28T00:00:00Z,LEGA NORD,P,14
33984,BUGANI MASSIMO,2012-05-28T00:00:00Z,MOVIMENTO 5 STELLE,P,13
32861,SALSI FEDERICA,2012-05-28T00:00:00Z,MOVIMENTO 5 STELLE,P,3
33985,PIAZZA MARCO,2012-05-28T00:00:00Z,MOVIMENTO 5 STELLE,P,14
33986,ALDROVANDI STEFANO,2012-05-28T00:00:00Z,BOLOGNA 2016,P,14
32708,TURCI DANIELA,2012-05-28T00:00:00Z,PARTITO DEMOCRATICO,P,12
16863,MEROLA VIRGINIO,2012-06-29T00:00:00Z,SINDACO,P,0
9116,CEVENINI MAURIZIO,2012-06-29T00:00:00Z,PARTITO DEMOCRATICO,A,0
9076,MAZZANTI CLAUDIO,2012-06-29T00:00:00Z,PARTITO DEMOCRATICO,P,0
29442,CRITELLI FRANCESCO,2012-06-29T00:00:00Z,PARTITO DEMOCRATICO,P,1
32746,LEMBI SIMONA,2012-06-29T00:00:00Z,PARTITO DEMOCRATICO,P,1
27189,BARCELO LIZANA LEONARDO,2012-06-29T00:00:00Z,PARTITO DEMOCRATICO,P,1
15586,MARCHESINI ANGELO,2012-06-29T00:00:00Z,PARTITO DEMOCRATICO,P,0
18313,LO GIUDICE SERGIO,2012-06-29T00:00:00Z,PARTITO DEMOCRATICO,P,0
9181,SANTI RAFFAELLA,2012-06-29T00:00:00Z,PARTITO DEMOCRATICO,P,1
32704,LAMA ROSSELLA,2012-06-29T00:00:00Z,PARTITO DEMOCRATICO,P,1
27410,FERRI MARIARAFFAELLA,2012-06-29T00:00:00Z,PARTITO DEMOCRATICO,P,1
27481,ZACCHIROLI BENEDETTO,2012-06-29T00:00:00Z,PARTITO DEMOCRATICO,P,1
32794,MIGNANI MARIANNA,2012-06-29T00:00:00Z,PARTITO DEMOCRATICO,P,1
22034,GHETTI MAURIZIO,2012-06-29T00:00:00Z,PARTITO DEMOCRATICO,P,1
33977,BENASSI MARZIA,2012-06-29T00:00:00Z,PARTITO DEMOCRATICO,A,0
33978,ERRANI FRANCESCO,2012-06-29T00:00:00Z,PARTITO DEMOCRATICO,P,0
27197,MELEGA CORRADO,2012-06-29T00:00:00Z,PARTITO DEMOCRATICO,A,0
9097,PETRELLA TOMMASO,2012-06-29T00:00:00Z,PARTITO DEMOCRATICO,P,1
33979,LA TORRE CATHY,2012-06-29T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,1
33980,PIERALISI MIRCO,2012-06-29T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,0
26392,CIPRIANI LORENZO,2012-06-29T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,1
33987,SAZZINI LORENZO,2012-06-29T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,0
32714,CAVIANO PASQUALE,2012-06-29T00:00:00Z,ITALIA DEI VALORI,P,1
21843,LISEI MARCO,2012-06-29T00:00:00Z,POPOLO DELLA LIBERTA,P,1
27208,TOMASSINI LORENZO,2012-06-29T00:00:00Z,POPOLO DELLA LIBERTA,P,1
32712,FACCI MICHELE,2012-06-29T00:00:00Z,POPOLO DELLA LIBERTA,P,1
27997,CASTALDINI VALENT.,2012-06-29T00:00:00Z,POPOLO DELLA LIBERTA,P,1
8904,CARELLA DANIELE,2012-06-29T00:00:00Z,POPOLO DELLA LIBERTA,P,1
20144,GATTUSO PATRIZIO G.,2012-06-29T00:00:00Z,POPOLO DELLA LIBERTA,P,1
32719,BERNARDINI MANES,2012-06-29T00:00:00Z,LEGA NORD,P,0
33981,COCCONCELLI MIRKA,2012-06-29T00:00:00Z,LEGA NORD,P,1
33982,SCARANO PAOLA F.,2012-06-29T00:00:00Z,LEGA NORD,P,1
33983,BORGONZONI LUCIA,2012-06-29T00:00:00Z,LEGA NORD,A,0
33984,BUGANI MASSIMO,2012-06-29T00:00:00Z,MOVIMENTO 5 STELLE,P,0
32861,SALSI FEDERICA,2012-06-29T00:00:00Z,MOVIMENTO 5 STELLE,P,0
33985,PIAZZA MARCO,2012-06-29T00:00:00Z,MOVIMENTO 5 STELLE,P,1
33986,ALDROVANDI STEFANO,2012-06-29T00:00:00Z,BOLOGNA 2016,A,0
32708,TURCI DANIELA,2012-06-29T00:00:00Z,PARTITO DEMOCRATICO,A,0
16863,MEROLA VIRGINIO,2012-03-02T00:00:00Z,SINDACO,P,0
9116,CEVENINI MAURIZIO,2012-03-02T00:00:00Z,PARTITO DEMOCRATICO,P,1
9076,MAZZANTI CLAUDIO,2012-03-02T00:00:00Z,PARTITO DEMOCRATICO,A,0
29442,CRITELLI FRANCESCO,2012-03-02T00:00:00Z,PARTITO DEMOCRATICO,P,1
32746,LEMBI SIMONA,2012-03-02T00:00:00Z,PARTITO DEMOCRATICO,P,1
27189,BARCELO LIZANA LEONARDO,2012-03-02T00:00:00Z,PARTITO DEMOCRATICO,P,1
15586,MARCHESINI ANGELO,2012-03-02T00:00:00Z,PARTITO DEMOCRATICO,P,0
18313,LO GIUDICE SERGIO,2012-03-02T00:00:00Z,PARTITO DEMOCRATICO,P,1
9181,SANTI RAFFAELLA,2012-03-02T00:00:00Z,PARTITO DEMOCRATICO,P,0
32704,LAMA ROSSELLA,2012-03-02T00:00:00Z,PARTITO DEMOCRATICO,P,0
27410,FERRI MARIARAFFAELLA,2012-03-02T00:00:00Z,PARTITO DEMOCRATICO,P,1
27481,ZACCHIROLI BENEDETTO,2012-03-02T00:00:00Z,PARTITO DEMOCRATICO,P,1
32794,MIGNANI MARIANNA,2012-03-02T00:00:00Z,PARTITO DEMOCRATICO,P,1
22034,GHETTI MAURIZIO,2012-03-02T00:00:00Z,PARTITO DEMOCRATICO,P,1
33977,BENASSI MARZIA,2012-03-02T00:00:00Z,PARTITO DEMOCRATICO,P,1
33978,ERRANI FRANCESCO,2012-03-02T00:00:00Z,PARTITO DEMOCRATICO,P,0
27197,MELEGA CORRADO,2012-03-02T00:00:00Z,PARTITO DEMOCRATICO,P,1
9097,PETRELLA TOMMASO,2012-03-02T00:00:00Z,PARTITO DEMOCRATICO,P,1
33979,LA TORRE CATHY,2012-03-02T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,A,0
33980,PIERALISI MIRCO,2012-03-02T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,1
26392,CIPRIANI LORENZO,2012-03-02T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,1
33987,SAZZINI LORENZO,2012-03-02T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,1
32714,CAVIANO PASQUALE,2012-03-02T00:00:00Z,ITALIA DEI VALORI,P,1
21843,LISEI MARCO,2012-03-02T00:00:00Z,POPOLO DELLA LIBERTA,A,0
27208,TOMASSINI LORENZO,2012-03-02T00:00:00Z,POPOLO DELLA LIBERTA,P,1
32712,FACCI MICHELE,2012-03-02T00:00:00Z,POPOLO DELLA LIBERTA,P,1
27997,CASTALDINI VALENT.,2012-03-02T00:00:00Z,POPOLO DELLA LIBERTA,P,0
8904,CARELLA DANIELE,2012-03-02T00:00:00Z,POPOLO DELLA LIBERTA,P,1
20144,GATTUSO PATRIZIO G.,2012-03-02T00:00:00Z,POPOLO DELLA LIBERTA,P,1
32719,BERNARDINI MANES,2012-03-02T00:00:00Z,LEGA NORD,P,1
33981,COCCONCELLI MIRKA,2012-03-02T00:00:00Z,LEGA NORD,P,1
33982,SCARANO PAOLA F.,2012-03-02T00:00:00Z,LEGA NORD,P,1
33983,BORGONZONI LUCIA,2012-03-02T00:00:00Z,LEGA NORD,P,1
33984,BUGANI MASSIMO,2012-03-02T00:00:00Z,MOVIMENTO 5 STELLE,P,1
32861,SALSI FEDERICA,2012-03-02T00:00:00Z,MOVIMENTO 5 STELLE,P,1
33985,PIAZZA MARCO,2012-03-02T00:00:00Z,MOVIMENTO 5 STELLE,P,1
33986,ALDROVANDI STEFANO,2012-03-02T00:00:00Z,BOLOGNA 2016,A,0
16863,MEROLA VIRGINIO,2012-02-03T00:00:00Z,SINDACO,A,0
9116,CEVENINI MAURIZIO,2012-02-03T00:00:00Z,PARTITO DEMOCRATICO,P,1
9076,MAZZANTI CLAUDIO,2012-02-03T00:00:00Z,PARTITO DEMOCRATICO,P,1
29442,CRITELLI FRANCESCO,2012-02-03T00:00:00Z,PARTITO DEMOCRATICO,P,1
32746,LEMBI SIMONA,2012-02-03T00:00:00Z,PARTITO DEMOCRATICO,P,0
27189,BARCELO LIZANA LEONARDO,2012-02-03T00:00:00Z,PARTITO DEMOCRATICO,P,1
15586,MARCHESINI ANGELO,2012-02-03T00:00:00Z,PARTITO DEMOCRATICO,P,0
18313,LO GIUDICE SERGIO,2012-02-03T00:00:00Z,PARTITO DEMOCRATICO,P,0
9181,SANTI RAFFAELLA,2012-02-03T00:00:00Z,PARTITO DEMOCRATICO,P,0
32704,LAMA ROSSELLA,2012-02-03T00:00:00Z,PARTITO DEMOCRATICO,P,1
27410,FERRI MARIARAFFAELLA,2012-02-03T00:00:00Z,PARTITO DEMOCRATICO,A,0
27481,ZACCHIROLI BENEDETTO,2012-02-03T00:00:00Z,PARTITO DEMOCRATICO,P,1
32794,MIGNANI MARIANNA,2012-02-03T00:00:00Z,PARTITO DEMOCRATICO,P,1
22034,GHETTI MAURIZIO,2012-02-03T00:00:00Z,PARTITO DEMOCRATICO,P,1
33977,BENASSI MARZIA,2012-02-03T00:00:00Z,PARTITO DEMOCRATICO,P,1
33978,ERRANI FRANCESCO,2012-02-03T00:00:00Z,PARTITO DEMOCRATICO,P,1
27197,MELEGA CORRADO,2012-02-03T00:00:00Z,PARTITO DEMOCRATICO,P,1
9097,PETRELLA TOMMASO,2012-02-03T00:00:00Z,PARTITO DEMOCRATICO,P,0
33979,LA TORRE CATHY,2012-02-03T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,0
33980,PIERALISI MIRCO,2012-02-03T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,1
26392,CIPRIANI LORENZO,2012-02-03T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,0
33987,SAZZINI LORENZO,2012-02-03T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,A,0
32714,CAVIANO PASQUALE,2012-02-03T00:00:00Z,ITALIA DEI VALORI,P,1
21843,LISEI MARCO,2012-02-03T00:00:00Z,POPOLO DELLA LIBERTA,P,1
27208,TOMASSINI LORENZO,2012-02-03T00:00:00Z,POPOLO DELLA LIBERTA,P,1
32712,FACCI MICHELE,2012-02-03T00:00:00Z,POPOLO DELLA LIBERTA,P,1
27997,CASTALDINI VALENT.,2012-02-03T00:00:00Z,POPOLO DELLA LIBERTA,A,0
8904,CARELLA DANIELE,2012-02-03T00:00:00Z,POPOLO DELLA LIBERTA,P,1
20144,GATTUSO PATRIZIO G.,2012-02-03T00:00:00Z,POPOLO DELLA LIBERTA,P,1
32719,BERNARDINI MANES,2012-02-03T00:00:00Z,LEGA NORD,A,0
33981,COCCONCELLI MIRKA,2012-02-03T00:00:00Z,LEGA NORD,P,1
33982,SCARANO PAOLA F.,2012-02-03T00:00:00Z,LEGA NORD,P,1
33983,BORGONZONI LUCIA,2012-02-03T00:00:00Z,LEGA NORD,P,1
33984,BUGANI MASSIMO,2012-02-03T00:00:00Z,MOVIMENTO 5 STELLE,P,0
32861,SALSI FEDERICA,2012-02-03T00:00:00Z,MOVIMENTO 5 STELLE,P,0
33985,PIAZZA MARCO,2012-02-03T00:00:00Z,MOVIMENTO 5 STELLE,P,1
33986,ALDROVANDI STEFANO,2012-02-03T00:00:00Z,BOLOGNA 2016,P,0
16863,MEROLA VIRGINIO,2012-03-05T00:00:00Z,SINDACO,P,1
9116,CEVENINI MAURIZIO,2012-03-05T00:00:00Z,PARTITO DEMOCRATICO,P,10
9076,MAZZANTI CLAUDIO,2012-03-05T00:00:00Z,PARTITO DEMOCRATICO,P,10
29442,CRITELLI FRANCESCO,2012-03-05T00:00:00Z,PARTITO DEMOCRATICO,P,8
32746,LEMBI SIMONA,2012-03-05T00:00:00Z,PARTITO DEMOCRATICO,P,10
27189,BARCELO LIZANA LEONARDO,2012-03-05T00:00:00Z,PARTITO DEMOCRATICO,P,9
15586,MARCHESINI ANGELO,2012-03-05T00:00:00Z,PARTITO DEMOCRATICO,P,2
18313,LO GIUDICE SERGIO,2012-03-05T00:00:00Z,PARTITO DEMOCRATICO,P,10
9181,SANTI RAFFAELLA,2012-03-05T00:00:00Z,PARTITO DEMOCRATICO,P,10
32704,LAMA ROSSELLA,2012-03-05T00:00:00Z,PARTITO DEMOCRATICO,P,8
27410,FERRI MARIARAFFAELLA,2012-03-05T00:00:00Z,PARTITO DEMOCRATICO,P,10
27481,ZACCHIROLI BENEDETTO,2012-03-05T00:00:00Z,PARTITO DEMOCRATICO,A,0
32794,MIGNANI MARIANNA,2012-03-05T00:00:00Z,PARTITO DEMOCRATICO,P,10
22034,GHETTI MAURIZIO,2012-03-05T00:00:00Z,PARTITO DEMOCRATICO,P,10
33977,BENASSI MARZIA,2012-03-05T00:00:00Z,PARTITO DEMOCRATICO,P,7
33978,ERRANI FRANCESCO,2012-03-05T00:00:00Z,PARTITO DEMOCRATICO,P,10
27197,MELEGA CORRADO,2012-03-05T00:00:00Z,PARTITO DEMOCRATICO,P,10
9097,PETRELLA TOMMASO,2012-03-05T00:00:00Z,PARTITO DEMOCRATICO,P,10
33979,LA TORRE CATHY,2012-03-05T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,4
33980,PIERALISI MIRCO,2012-03-05T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,10
26392,CIPRIANI LORENZO,2012-03-05T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,6
33987,SAZZINI LORENZO,2012-03-05T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,10
32714,CAVIANO PASQUALE,2012-03-05T00:00:00Z,ITALIA DEI VALORI,P,7
21843,LISEI MARCO,2012-03-05T00:00:00Z,POPOLO DELLA LIBERTA,P,10
27208,TOMASSINI LORENZO,2012-03-05T00:00:00Z,POPOLO DELLA LIBERTA,P,3
32712,FACCI MICHELE,2012-03-05T00:00:00Z,POPOLO DELLA LIBERTA,P,10
27997,CASTALDINI VALENT.,2012-03-05T00:00:00Z,POPOLO DELLA LIBERTA,P,10
8904,CARELLA DANIELE,2012-03-05T00:00:00Z,POPOLO DELLA LIBERTA,P,10
20144,GATTUSO PATRIZIO G.,2012-03-05T00:00:00Z,POPOLO DELLA LIBERTA,P,10
32719,BERNARDINI MANES,2012-03-05T00:00:00Z,LEGA NORD,P,9
33981,COCCONCELLI MIRKA,2012-03-05T00:00:00Z,LEGA NORD,P,10
33982,SCARANO PAOLA F.,2012-03-05T00:00:00Z,LEGA NORD,P,10
33983,BORGONZONI LUCIA,2012-03-05T00:00:00Z,LEGA NORD,P,7
33984,BUGANI MASSIMO,2012-03-05T00:00:00Z,MOVIMENTO 5 STELLE,P,8
32861,SALSI FEDERICA,2012-03-05T00:00:00Z,MOVIMENTO 5 STELLE,P,9
33985,PIAZZA MARCO,2012-03-05T00:00:00Z,MOVIMENTO 5 STELLE,P,8
33986,ALDROVANDI STEFANO,2012-03-05T00:00:00Z,BOLOGNA 2016,P,3
16863,MEROLA VIRGINIO,2012-02-06T00:00:00Z,SINDACO,P,0
9116,CEVENINI MAURIZIO,2012-02-06T00:00:00Z,PARTITO DEMOCRATICO,P,16
9076,MAZZANTI CLAUDIO,2012-02-06T00:00:00Z,PARTITO DEMOCRATICO,P,15
29442,CRITELLI FRANCESCO,2012-02-06T00:00:00Z,PARTITO DEMOCRATICO,P,15
32746,LEMBI SIMONA,2012-02-06T00:00:00Z,PARTITO DEMOCRATICO,P,16
27189,BARCELO LIZANA LEONARDO,2012-02-06T00:00:00Z,PARTITO DEMOCRATICO,P,17
15586,MARCHESINI ANGELO,2012-02-06T00:00:00Z,PARTITO DEMOCRATICO,P,15
18313,LO GIUDICE SERGIO,2012-02-06T00:00:00Z,PARTITO DEMOCRATICO,P,17
9181,SANTI RAFFAELLA,2012-02-06T00:00:00Z,PARTITO DEMOCRATICO,P,17
32704,LAMA ROSSELLA,2012-02-06T00:00:00Z,PARTITO DEMOCRATICO,P,17
27410,FERRI MARIARAFFAELLA,2012-02-06T00:00:00Z,PARTITO DEMOCRATICO,P,16
27481,ZACCHIROLI BENEDETTO,2012-02-06T00:00:00Z,PARTITO DEMOCRATICO,P,17
32794,MIGNANI MARIANNA,2012-02-06T00:00:00Z,PARTITO DEMOCRATICO,P,17
22034,GHETTI MAURIZIO,2012-02-06T00:00:00Z,PARTITO DEMOCRATICO,P,16
33977,BENASSI MARZIA,2012-02-06T00:00:00Z,PARTITO DEMOCRATICO,P,17
33978,ERRANI FRANCESCO,2012-02-06T00:00:00Z,PARTITO DEMOCRATICO,P,17
27197,MELEGA CORRADO,2012-02-06T00:00:00Z,PARTITO DEMOCRATICO,P,16
9097,PETRELLA TOMMASO,2012-02-06T00:00:00Z,PARTITO DEMOCRATICO,P,17
33979,LA TORRE CATHY,2012-02-06T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,15
33980,PIERALISI MIRCO,2012-02-06T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,16
26392,CIPRIANI LORENZO,2012-02-06T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,16
33987,SAZZINI LORENZO,2012-02-06T00:00:00Z,CON AMELIA PER BOLOGNA CON VENDOLA,P,15
32714,CAVIANO PASQUALE,2012-02-06T00:00:00Z,ITALIA DEI VALORI,A,0
21843,LISEI MARCO,2012-02-06T00:00:00Z,POPOLO DELLA LIBERTA,P,14
27208,TOMASSINI LORENZO,2012-02-06T00:00:00Z,POPOLO DELLA LIBERTA,P,16
32712,FACCI MICHELE,2012-02-06T00:00:00Z,POPOLO DELLA LIBERTA,P,17
27997,CASTALDINI VALENT.,2012-02-06T00:00:00Z,POPOLO DELLA LIBERTA,P,16
8904,CARELLA DANIELE,2012-02-06T00:00:00Z,POPOLO DELLA LIBERTA,P,17
20144,GATTUSO PATRIZIO G.,2012-02-06T00:00:00Z,POPOLO DELLA LIBERTA,P,14
32719,BERNARDINI MANES,2012-02-06T00:00:00Z,LEGA NORD,P,11
33981,COCCONCELLI MIRKA,2012-02-06T00:00:00Z,LEGA NORD,P,17
33982,SCARANO PAOLA F.,2012-02-06T00:00:00Z,LEGA NORD,P,17
33983,BORGONZONI LUCIA,2012-02-06T00:00:00Z,LEGA NORD,P,9
33984,BUGANI MASSIMO,2012-02-06T00:00:00Z,MOVIMENTO 5 STELLE,P,16
32861,SALSI FEDERICA,2012-02-06T00:00:00Z,MOVIMENTO 5 STELLE,P,16
33985,PIAZZA MARCO,2012-02-06T00:00:00Z,MOVIMENTO 5 STELLE,P,17
33986,ALDROVANDI STEFANO,2012-02-06T00:00:00Z,BOLOGNA 2016,P,14
16863,MEROLA VIRGINIO,2012-01-09T00:00:00Z,SINDACO,P,0
9116,CEVENINI MAURIZIO,2012-01-09T00:00:00Z,PARTITO DEMOCRATICO,P,11
9076,MAZZANTI CLAUDIO,2012-01-09T00:00:00Z,PARTITO DEMOCRATICO,P,10
29442,CRITELLI FRANCESCO,2012-01-09T00:00:00Z,PARTITO DEMOCRATICO,P,11
32746,LEMBI SIMONA,2012-01-09T00:00:00Z,PARTITO DEMOCRATICO,P,6
27189,BARCELO LIZANA LEONARDO,2012-01-09T00:00:00Z,PARTITO DEMOCRATICO,P,7
15586,MARCHESINI ANGELO,2012-01-09T00:00:00Z,PARTITO DEMOCRATICO,P,5
18313,LO GIUDICE SERGIO,2012-01-09T00:00:00Z,PARTITO DEMOCRATICO,P,10
9181,SANTI RAFFAELLA,2012-01-09T00:00:00Z,PARTITO DEMOCRATICO,P,11
32704,LAMA ROSSELLA,2012-01-09T00:00:00Z,PARTITO DEMOCRATICO,P,9
27410,FERRI MARIARAFFAELLA,2012-01-09T00:00:00Z,PARTITO DEMOCRATICO,P,11
