Progressivo;Nominativo;Data Seduta;Gruppo Politico;Presenza;Num.Votazioni;Percentuale presenza alle votazioni
"33984";"BUGANI MASSIMO";27/02/2012;"MOVIMENTO 5 STELLE";"P";7;70 
"32861";"SALSI FEDERICA";27/02/2012;"MOVIMENTO 5 STELLE";"P";8;80 
"33985";"PIAZZA MARCO";27/02/2012;"MOVIMENTO 5 STELLE";"P";8;80 
"33986";"ALDROVANDI STEFANO";27/02/2012;"BOLOGNA 2016";"P";3;30 
"16863";"MEROLA VIRGINIO";31/01/2012;"SINDACO";"P";0;0  
"9116";"CEVENINI MAURIZIO";31/01/2012;"PARTITO DEMOCRATICO";"P";13;79 
"9076";"MAZZANTI CLAUDIO";31/01/2012;"PARTITO DEMOCRATICO";"P";11;67 
"29442";"CRITELLI FRANCESCO";31/01/2012;"PARTITO DEMOCRATICO";"P";12;73 
"32746";"LEMBI SIMONA";31/01/2012;"PARTITO DEMOCRATICO";"P";13;79 
"27189";"BARCELO' LIZANA LEONARDO L.";31/01/2012;"PARTITO DEMOCRATICO";"P";12;73 
"15586";"MARCHESINI ANGELO";31/01/2012;"PARTITO DEMOCRATICO";"P";6;36 
"18313";"LO GIUDICE SERGIO";31/01/2012;"PARTITO DEMOCRATICO";"P";13;79 
"9181";"SANTI RAFFAELLA";31/01/2012;"PARTITO DEMOCRATICO";"P";6;36 
"32704";"LAMA ROSSELLA";31/01/2012;"PARTITO DEMOCRATICO";"P";13;79 
"27410";"FERRI MARIARAFFAELLA";31/01/2012;"PARTITO DEMOCRATICO";"P";11;67 
"27481";"ZACCHIROLI BENEDETTO";31/01/2012;"PARTITO DEMOCRATICO";"P";11;67 
"32794";"MIGNANI MARIANNA";31/01/2012;"PARTITO DEMOCRATICO";"P";13;79 
"22034";"GHETTI MAURIZIO";31/01/2012;"PARTITO DEMOCRATICO";"P";13;79 
"33977";"BENASSI MARZIA";31/01/2012;"PARTITO DEMOCRATICO";"P";13;79 
"33978";"ERRANI FRANCESCO";31/01/2012;"PARTITO DEMOCRATICO";"P";13;79 
"27197";"MELEGA CORRADO";31/01/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9097";"PETRELLA TOMMASO";31/01/2012;"PARTITO DEMOCRATICO";"P";13;79 
"33979";"LA TORRE CATHY";31/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";4;24 
"33980";"PIERALISI MIRCO";31/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";13;79 
"26392";"CIPRIANI LORENZO";31/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";9;55 
"33987";"SAZZINI LORENZO";31/01/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"32714";"CAVIANO PASQUALE";31/01/2012;"ITALIA DEI VALORI";"P";11;67 
"21843";"LISEI MARCO";31/01/2012;"POPOLO DELLA LIBERTA'";"P";13;79 
"27208";"TOMASSINI LORENZO";31/01/2012;"POPOLO DELLA LIBERTA'";"P";13;79 
"32712";"FACCI MICHELE";31/01/2012;"POPOLO DELLA LIBERTA'";"P";13;79 
"27997";"CASTALDINI VALENT.";31/01/2012;"POPOLO DELLA LIBERTA'";"P";13;79 
"8904";"CARELLA DANIELE";31/01/2012;"POPOLO DELLA LIBERTA'";"P";13;79 
"20144";"GATTUSO PATRIZIO G.";31/01/2012;"POPOLO DELLA LIBERTA'";"P";6;36 
"32719";"BERNARDINI MANES";31/01/2012;"LEGA NORD";"A";0;0  
"33981";"COCCONCELLI MIRKA";31/01/2012;"LEGA NORD";"P";12;73 
"33982";"SCARANO PAOLA F.";31/01/2012;"LEGA NORD";"P";12;73 
"33983";"BORGONZONI LUCIA";31/01/2012;"LEGA NORD";"P";10;61 
"33984";"BUGANI MASSIMO";31/01/2012;"MOVIMENTO 5 STELLE";"P";12;73 
"32861";"SALSI FEDERICA";31/01/2012;"MOVIMENTO 5 STELLE";"A";0;0  
"33985";"PIAZZA MARCO";31/01/2012;"MOVIMENTO 5 STELLE";"P";13;79 
"33986";"ALDROVANDI STEFANO";31/01/2012;"BOLOGNA 2016";"P";10;61 
"16863";"MEROLA VIRGINIO";30/03/2012;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";30/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9076";"MAZZANTI CLAUDIO";30/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"29442";"CRITELLI FRANCESCO";30/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32746";"LEMBI SIMONA";30/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";30/03/2012;"PARTITO DEMOCRATICO";"A";0;0  
"15586";"MARCHESINI ANGELO";30/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";30/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9181";"SANTI RAFFAELLA";30/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32704";"LAMA ROSSELLA";30/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27410";"FERRI MARIARAFFAELLA";30/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27481";"ZACCHIROLI BENEDETTO";30/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32794";"MIGNANI MARIANNA";30/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"22034";"GHETTI MAURIZIO";30/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";30/03/2012;"PARTITO DEMOCRATICO";"P";0;0  
"33978";"ERRANI FRANCESCO";30/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27197";"MELEGA CORRADO";30/03/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9097";"PETRELLA TOMMASO";30/03/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";30/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33980";"PIERALISI MIRCO";30/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"26392";"CIPRIANI LORENZO";30/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";30/03/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"32714";"CAVIANO PASQUALE";30/03/2012;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";30/03/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"27208";"TOMASSINI LORENZO";30/03/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";30/03/2012;"POPOLO DELLA LIBERTA'";"A";0;0  
"27997";"CASTALDINI VALENT.";30/03/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"8904";"CARELLA DANIELE";30/03/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";30/03/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";30/03/2012;"LEGA NORD";"P";0;0  
"33981";"COCCONCELLI MIRKA";30/03/2012;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";30/03/2012;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";30/03/2012;"LEGA NORD";"P";1;49 
"33984";"BUGANI MASSIMO";30/03/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";30/03/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";30/03/2012;"MOVIMENTO 5 STELLE";"A";0;0  
"33986";"ALDROVANDI STEFANO";30/03/2012;"BOLOGNA 2016";"P";0;0  
