Progressivo;Nominativo;Data Seduta;Gruppo Politico;Presenza;Num.Votazioni;Percentuale presenza alle votazioni
"8904";"CARELLA DANIELE";17/10/2011;"POPOLO DELLA LIBERTA'";"P";9;81 
"20144";"GATTUSO PATRIZIO G.";17/10/2011;"POPOLO DELLA LIBERTA'";"P";8;72 
"32719";"BERNARDINI MANES";17/10/2011;"LEGA NORD";"P";4;36 
"33981";"COCCONCELLI MIRKA";17/10/2011;"LEGA NORD";"P";9;81 
"33982";"SCARANO PAOLA F.";17/10/2011;"LEGA NORD";"P";9;81 
"33983";"BORGONZONI LUCIA";17/10/2011;"LEGA NORD";"P";9;81 
"33984";"BUGANI MASSIMO";17/10/2011;"MOVIMENTO 5 STELLE";"P";9;81 
"32861";"SALSI FEDERICA";17/10/2011;"MOVIMENTO 5 STELLE";"P";4;36 
"33985";"PIAZZA MARCO";17/10/2011;"MOVIMENTO 5 STELLE";"A";0;0  
"33986";"ALDROVANDI STEFANO";17/10/2011;"BOLOGNA 2016";"P";6;54 
"16863";"MEROLA VIRGINIO";18/07/2011;"SINDACO";"P";0;0  
"9116";"CEVENINI MAURIZIO";18/07/2011;"PARTITO DEMOCRATICO";"P";10;80 
"9076";"MAZZANTI CLAUDIO";18/07/2011;"PARTITO DEMOCRATICO";"P";4;32 
"29442";"CRITELLI FRANCESCO";18/07/2011;"PARTITO DEMOCRATICO";"P";8;64 
"32746";"LEMBI SIMONA";18/07/2011;"PARTITO DEMOCRATICO";"P";10;80 
"27189";"BARCELO' LIZANA LEONARDO L.";18/07/2011;"PARTITO DEMOCRATICO";"P";10;80 
"15586";"MARCHESINI ANGELO";18/07/2011;"PARTITO DEMOCRATICO";"P";9;72 
"18313";"LO GIUDICE SERGIO";18/07/2011;"PARTITO DEMOCRATICO";"P";10;80 
"9181";"SANTI RAFFAELLA";18/07/2011;"PARTITO DEMOCRATICO";"P";2;16 
"32704";"LAMA ROSSELLA";18/07/2011;"PARTITO DEMOCRATICO";"P";7;56 
"27410";"FERRI MARIARAFFAELLA";18/07/2011;"PARTITO DEMOCRATICO";"P";10;80 
"27481";"ZACCHIROLI BENEDETTO";18/07/2011;"PARTITO DEMOCRATICO";"P";10;80 
"32794";"MIGNANI MARIANNA";18/07/2011;"PARTITO DEMOCRATICO";"P";10;80 
"22034";"GHETTI MAURIZIO";18/07/2011;"PARTITO DEMOCRATICO";"P";9;72 
"33977";"BENASSI MARZIA";18/07/2011;"PARTITO DEMOCRATICO";"P";10;80 
"33978";"ERRANI FRANCESCO";18/07/2011;"PARTITO DEMOCRATICO";"P";10;80 
"27197";"MELEGA CORRADO";18/07/2011;"PARTITO DEMOCRATICO";"P";10;80 
"9097";"PETRELLA TOMMASO";18/07/2011;"PARTITO DEMOCRATICO";"A";0;0  
"33979";"LA TORRE CATHY";18/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";9;72 
"33980";"PIERALISI MIRCO";18/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";10;80 
"26392";"CIPRIANI LORENZO";18/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";9;72 
"33987";"SAZZINI LORENZO";18/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";9;72 
"32714";"CAVIANO PASQUALE";18/07/2011;"ITALIA DEI VALORI";"P";10;80 
"21843";"LISEI MARCO";18/07/2011;"POPOLO DELLA LIBERTA'";"P";10;80 
"27208";"TOMASSINI LORENZO";18/07/2011;"POPOLO DELLA LIBERTA'";"P";10;80 
"32712";"FACCI MICHELE";18/07/2011;"POPOLO DELLA LIBERTA'";"P";10;80 
"27997";"CASTALDINI VALENT.";18/07/2011;"POPOLO DELLA LIBERTA'";"P";9;72 
"8904";"CARELLA DANIELE";18/07/2011;"POPOLO DELLA LIBERTA'";"P";10;80 
"20144";"GATTUSO PATRIZIO G.";18/07/2011;"POPOLO DELLA LIBERTA'";"P";3;24 
"32719";"BERNARDINI MANES";18/07/2011;"LEGA NORD";"P";10;80 
"33981";"COCCONCELLI MIRKA";18/07/2011;"LEGA NORD";"P";10;80 
"33982";"SCARANO PAOLA F.";18/07/2011;"LEGA NORD";"P";10;80 
"33983";"BORGONZONI LUCIA";18/07/2011;"LEGA NORD";"P";3;24 
"33984";"BUGANI MASSIMO";18/07/2011;"MOVIMENTO 5 STELLE";"P";1;8  
"32861";"SALSI FEDERICA";18/07/2011;"MOVIMENTO 5 STELLE";"P";10;80 
"33985";"PIAZZA MARCO";18/07/2011;"MOVIMENTO 5 STELLE";"P";10;80 
"33986";"ALDROVANDI STEFANO";18/07/2011;"BOLOGNA 2016";"P";9;72 
"16863";"MEROLA VIRGINIO";18/11/2011;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";18/11/2011;"PARTITO DEMOCRATICO";"P";0;0  
"9076";"MAZZANTI CLAUDIO";18/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"29442";"CRITELLI FRANCESCO";18/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";18/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";18/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"15586";"MARCHESINI ANGELO";18/11/2011;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";18/11/2011;"PARTITO DEMOCRATICO";"P";0;0  
"9181";"SANTI RAFFAELLA";18/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"32704";"LAMA ROSSELLA";18/11/2011;"PARTITO DEMOCRATICO";"P";0;0  
"27410";"FERRI MARIARAFFAELLA";18/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"27481";"ZACCHIROLI BENEDETTO";18/11/2011;"PARTITO DEMOCRATICO";"A";0;0  
"32794";"MIGNANI MARIANNA";18/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";18/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";18/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33978";"ERRANI FRANCESCO";18/11/2011;"PARTITO DEMOCRATICO";"A";0;0  
"27197";"MELEGA CORRADO";18/11/2011;"PARTITO DEMOCRATICO";"P";0;0  
"9097";"PETRELLA TOMMASO";18/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";18/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33980";"PIERALISI MIRCO";18/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"26392";"CIPRIANI LORENZO";18/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";18/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"32714";"CAVIANO PASQUALE";18/11/2011;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";18/11/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"27208";"TOMASSINI LORENZO";18/11/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";18/11/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"27997";"CASTALDINI VALENT.";18/11/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"8904";"CARELLA DANIELE";18/11/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";18/11/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";18/11/2011;"LEGA NORD";"A";0;0  
"33981";"COCCONCELLI MIRKA";18/11/2011;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";18/11/2011;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";18/11/2011;"LEGA NORD";"P";1;49 
"33984";"BUGANI MASSIMO";18/11/2011;"MOVIMENTO 5 STELLE";"P";1;49 
"32861";"SALSI FEDERICA";18/11/2011;"MOVIMENTO 5 STELLE";"P";1;49 
"33985";"PIAZZA MARCO";18/11/2011;"MOVIMENTO 5 STELLE";"P";1;49 
"33986";"ALDROVANDI STEFANO";18/11/2011;"BOLOGNA 2016";"P";1;49 
"16863";"MEROLA VIRGINIO";19/09/2011;"SINDACO";"P";1;8  
"9116";"CEVENINI MAURIZIO";19/09/2011;"PARTITO DEMOCRATICO";"P";10;80 
"9076";"MAZZANTI CLAUDIO";19/09/2011;"PARTITO DEMOCRATICO";"P";9;72 
"29442";"CRITELLI FRANCESCO";19/09/2011;"PARTITO DEMOCRATICO";"P";10;80 
"32746";"LEMBI SIMONA";19/09/2011;"PARTITO DEMOCRATICO";"P";10;80 
"27189";"BARCELO' LIZANA LEONARDO L.";19/09/2011;"PARTITO DEMOCRATICO";"P";10;80 
"15586";"MARCHESINI ANGELO";19/09/2011;"PARTITO DEMOCRATICO";"P";9;72 
"18313";"LO GIUDICE SERGIO";19/09/2011;"PARTITO DEMOCRATICO";"P";10;80 
"9181";"SANTI RAFFAELLA";19/09/2011;"PARTITO DEMOCRATICO";"P";9;72 
"32704";"LAMA ROSSELLA";19/09/2011;"PARTITO DEMOCRATICO";"P";10;80 
"27410";"FERRI MARIARAFFAELLA";19/09/2011;"PARTITO DEMOCRATICO";"P";10;80 
"27481";"ZACCHIROLI BENEDETTO";19/09/2011;"PARTITO DEMOCRATICO";"P";10;80 
"32794";"MIGNANI MARIANNA";19/09/2011;"PARTITO DEMOCRATICO";"P";10;80 
"22034";"GHETTI MAURIZIO";19/09/2011;"PARTITO DEMOCRATICO";"P";10;80 
"33977";"BENASSI MARZIA";19/09/2011;"PARTITO DEMOCRATICO";"P";10;80 
"33978";"ERRANI FRANCESCO";19/09/2011;"PARTITO DEMOCRATICO";"P";9;72 
"27197";"MELEGA CORRADO";19/09/2011;"PARTITO DEMOCRATICO";"P";10;80 
"9097";"PETRELLA TOMMASO";19/09/2011;"PARTITO DEMOCRATICO";"P";10;80 
"33979";"LA TORRE CATHY";19/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";9;72 
"33980";"PIERALISI MIRCO";19/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";9;72 
"26392";"CIPRIANI LORENZO";19/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";8;64 
"33987";"SAZZINI LORENZO";19/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";7;56 
"32714";"CAVIANO PASQUALE";19/09/2011;"ITALIA DEI VALORI";"P";10;80 
"21843";"LISEI MARCO";19/09/2011;"POPOLO DELLA LIBERTA'";"P";8;64 
"27208";"TOMASSINI LORENZO";19/09/2011;"POPOLO DELLA LIBERTA'";"P";10;80 
"32712";"FACCI MICHELE";19/09/2011;"POPOLO DELLA LIBERTA'";"P";7;56 
"27997";"CASTALDINI VALENT.";19/09/2011;"POPOLO DELLA LIBERTA'";"P";10;80 
"8904";"CARELLA DANIELE";19/09/2011;"POPOLO DELLA LIBERTA'";"P";10;80 
"20144";"GATTUSO PATRIZIO G.";19/09/2011;"POPOLO DELLA LIBERTA'";"P";7;56 
"32719";"BERNARDINI MANES";19/09/2011;"LEGA NORD";"P";6;48 
"33981";"COCCONCELLI MIRKA";19/09/2011;"LEGA NORD";"P";10;80 
"33982";"SCARANO PAOLA F.";19/09/2011;"LEGA NORD";"P";10;80 
"33983";"BORGONZONI LUCIA";19/09/2011;"LEGA NORD";"P";6;48 
"33984";"BUGANI MASSIMO";19/09/2011;"MOVIMENTO 5 STELLE";"P";10;80 
"32861";"SALSI FEDERICA";19/09/2011;"MOVIMENTO 5 STELLE";"P";10;80 
"33985";"PIAZZA MARCO";19/09/2011;"MOVIMENTO 5 STELLE";"P";10;80 
"33986";"ALDROVANDI STEFANO";19/09/2011;"BOLOGNA 2016";"P";9;72 
"16863";"MEROLA VIRGINIO";20/06/2011;"SINDACO";"P";19;57 
"9116";"CEVENINI MAURIZIO";20/06/2011;"PARTITO DEMOCRATICO";"P";24;72 
"9076";"MAZZANTI CLAUDIO";20/06/2011;"PARTITO DEMOCRATICO";"P";24;72 
"29442";"CRITELLI FRANCESCO";20/06/2011;"PARTITO DEMOCRATICO";"P";24;72 
"32746";"LEMBI SIMONA";20/06/2011;"PARTITO DEMOCRATICO";"P";24;72 
"27189";"BARCELO' LIZANA LEONARDO L.";20/06/2011;"PARTITO DEMOCRATICO";"P";23;69 
"15586";"MARCHESINI ANGELO";20/06/2011;"PARTITO DEMOCRATICO";"P";23;69 
"18313";"LO GIUDICE SERGIO";20/06/2011;"PARTITO DEMOCRATICO";"P";23;69 
"9181";"SANTI RAFFAELLA";20/06/2011;"PARTITO DEMOCRATICO";"P";23;69 
"32704";"LAMA ROSSELLA";20/06/2011;"PARTITO DEMOCRATICO";"P";22;66 
"27410";"FERRI MARIARAFFAELLA";20/06/2011;"PARTITO DEMOCRATICO";"P";24;72 
"27481";"ZACCHIROLI BENEDETTO";20/06/2011;"PARTITO DEMOCRATICO";"P";23;69 
"32794";"MIGNANI MARIANNA";20/06/2011;"PARTITO DEMOCRATICO";"P";24;72 
"22034";"GHETTI MAURIZIO";20/06/2011;"PARTITO DEMOCRATICO";"P";24;72 
"33977";"BENASSI MARZIA";20/06/2011;"PARTITO DEMOCRATICO";"P";24;72 
"33978";"ERRANI FRANCESCO";20/06/2011;"PARTITO DEMOCRATICO";"P";23;69 
"27197";"MELEGA CORRADO";20/06/2011;"PARTITO DEMOCRATICO";"P";24;72 
"9097";"PETRELLA TOMMASO";20/06/2011;"PARTITO DEMOCRATICO";"P";24;72 
"33979";"LA TORRE CATHY";20/06/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";21;63 
"33980";"PIERALISI MIRCO";20/06/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";22;66 
"26392";"CIPRIANI LORENZO";20/06/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";23;69 
"33987";"SAZZINI LORENZO";20/06/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";22;66 
"32714";"CAVIANO PASQUALE";20/06/2011;"ITALIA DEI VALORI";"P";23;69 
"21843";"LISEI MARCO";20/06/2011;"POPOLO DELLA LIBERTA'";"P";24;72 
"27208";"TOMASSINI LORENZO";20/06/2011;"POPOLO DELLA LIBERTA'";"P";24;72 
"32712";"FACCI MICHELE";20/06/2011;"POPOLO DELLA LIBERTA'";"P";23;69 
"27997";"CASTALDINI VALENT.";20/06/2011;"POPOLO DELLA LIBERTA'";"P";24;72 
"8904";"CARELLA DANIELE";20/06/2011;"POPOLO DELLA LIBERTA'";"P";24;72 
"20144";"GATTUSO PATRIZIO G.";20/06/2011;"POPOLO DELLA LIBERTA'";"P";24;72 
"32719";"BERNARDINI MANES";20/06/2011;"LEGA NORD";"P";23;69 
"33981";"COCCONCELLI MIRKA";20/06/2011;"LEGA NORD";"P";24;72 
"33982";"SCARANO PAOLA F.";20/06/2011;"LEGA NORD";"P";22;66 
"33983";"BORGONZONI LUCIA";20/06/2011;"LEGA NORD";"P";24;72 
"33984";"BUGANI MASSIMO";20/06/2011;"MOVIMENTO 5 STELLE";"P";24;72 
"32861";"SALSI FEDERICA";20/06/2011;"MOVIMENTO 5 STELLE";"P";24;72 
"33985";"PIAZZA MARCO";20/06/2011;"MOVIMENTO 5 STELLE";"P";24;72 
"33986";"ALDROVANDI STEFANO";20/06/2011;"BOLOGNA 2016";"P";23;69 
"16863";"MEROLA VIRGINIO";20/12/2011;"SINDACO";"P";2;9  
"9116";"CEVENINI MAURIZIO";20/12/2011;"PARTITO DEMOCRATICO";"P";14;68 
"9076";"MAZZANTI CLAUDIO";20/12/2011;"PARTITO DEMOCRATICO";"P";12;58 
"29442";"CRITELLI FRANCESCO";20/12/2011;"PARTITO DEMOCRATICO";"P";16;78 
"32746";"LEMBI SIMONA";20/12/2011;"PARTITO DEMOCRATICO";"P";15;73 
"27189";"BARCELO' LIZANA LEONARDO L.";20/12/2011;"PARTITO DEMOCRATICO";"P";15;73 
"15586";"MARCHESINI ANGELO";20/12/2011;"PARTITO DEMOCRATICO";"P";15;73 
"18313";"LO GIUDICE SERGIO";20/12/2011;"PARTITO DEMOCRATICO";"P";15;73 
"9181";"SANTI RAFFAELLA";20/12/2011;"PARTITO DEMOCRATICO";"A";0;0  
"32704";"LAMA ROSSELLA";20/12/2011;"PARTITO DEMOCRATICO";"P";16;78 
"27410";"FERRI MARIARAFFAELLA";20/12/2011;"PARTITO DEMOCRATICO";"P";15;73 
"27481";"ZACCHIROLI BENEDETTO";20/12/2011;"PARTITO DEMOCRATICO";"P";14;68 
"32794";"MIGNANI MARIANNA";20/12/2011;"PARTITO DEMOCRATICO";"A";0;0  
"22034";"GHETTI MAURIZIO";20/12/2011;"PARTITO DEMOCRATICO";"P";16;78 
"33977";"BENASSI MARZIA";20/12/2011;"PARTITO DEMOCRATICO";"P";16;78 
"33978";"ERRANI FRANCESCO";20/12/2011;"PARTITO DEMOCRATICO";"P";15;73 
"27197";"MELEGA CORRADO";20/12/2011;"PARTITO DEMOCRATICO";"P";13;63 
"9097";"PETRELLA TOMMASO";20/12/2011;"PARTITO DEMOCRATICO";"P";16;78 
"33979";"LA TORRE CATHY";20/12/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";13;63 
"33980";"PIERALISI MIRCO";20/12/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";16;78 
"26392";"CIPRIANI LORENZO";20/12/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";12;58 
"33987";"SAZZINI LORENZO";20/12/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";11;53 
"32714";"CAVIANO PASQUALE";20/12/2011;"ITALIA DEI VALORI";"P";16;78 
"21843";"LISEI MARCO";20/12/2011;"POPOLO DELLA LIBERTA'";"P";13;63 
"27208";"TOMASSINI LORENZO";20/12/2011;"POPOLO DELLA LIBERTA'";"P";1;4  
"32712";"FACCI MICHELE";20/12/2011;"POPOLO DELLA LIBERTA'";"P";13;63 
"27997";"CASTALDINI VALENT.";20/12/2011;"POPOLO DELLA LIBERTA'";"P";16;78 
"8904";"CARELLA DANIELE";20/12/2011;"POPOLO DELLA LIBERTA'";"P";16;78 
"20144";"GATTUSO PATRIZIO G.";20/12/2011;"POPOLO DELLA LIBERTA'";"P";6;29 
"32719";"BERNARDINI MANES";20/12/2011;"LEGA NORD";"A";0;0  
"33981";"COCCONCELLI MIRKA";20/12/2011;"LEGA NORD";"P";15;73 
"33982";"SCARANO PAOLA F.";20/12/2011;"LEGA NORD";"P";16;78 
"33983";"BORGONZONI LUCIA";20/12/2011;"LEGA NORD";"P";12;58 
"33984";"BUGANI MASSIMO";20/12/2011;"MOVIMENTO 5 STELLE";"P";16;78 
"32861";"SALSI FEDERICA";20/12/2011;"MOVIMENTO 5 STELLE";"P";16;78 
"33985";"PIAZZA MARCO";20/12/2011;"MOVIMENTO 5 STELLE";"P";16;78 
"33986";"ALDROVANDI STEFANO";20/12/2011;"BOLOGNA 2016";"P";13;63 
"16863";"MEROLA VIRGINIO";21/10/2011;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";21/10/2011;"PARTITO DEMOCRATICO";"P";1;49 
"9076";"MAZZANTI CLAUDIO";21/10/2011;"PARTITO DEMOCRATICO";"P";0;0  
"29442";"CRITELLI FRANCESCO";21/10/2011;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";21/10/2011;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";21/10/2011;"PARTITO DEMOCRATICO";"P";0;0  
"15586";"MARCHESINI ANGELO";21/10/2011;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";21/10/2011;"PARTITO DEMOCRATICO";"P";1;49 
"9181";"SANTI RAFFAELLA";21/10/2011;"PARTITO DEMOCRATICO";"P";1;49 
"32704";"LAMA ROSSELLA";21/10/2011;"PARTITO DEMOCRATICO";"P";0;0  
"27410";"FERRI MARIARAFFAELLA";21/10/2011;"PARTITO DEMOCRATICO";"P";0;0  
"27481";"ZACCHIROLI BENEDETTO";21/10/2011;"PARTITO DEMOCRATICO";"P";1;49 
"32794";"MIGNANI MARIANNA";21/10/2011;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";21/10/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";21/10/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33978";"ERRANI FRANCESCO";21/10/2011;"PARTITO DEMOCRATICO";"A";0;0  
"27197";"MELEGA CORRADO";21/10/2011;"PARTITO DEMOCRATICO";"A";0;0  
"9097";"PETRELLA TOMMASO";21/10/2011;"PARTITO DEMOCRATICO";"A";0;0  
"33979";"LA TORRE CATHY";21/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33980";"PIERALISI MIRCO";21/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"26392";"CIPRIANI LORENZO";21/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"33987";"SAZZINI LORENZO";21/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"32714";"CAVIANO PASQUALE";21/10/2011;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";21/10/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"27208";"TOMASSINI LORENZO";21/10/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";21/10/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"27997";"CASTALDINI VALENT.";21/10/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"8904";"CARELLA DANIELE";21/10/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";21/10/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";21/10/2011;"LEGA NORD";"P";0;0  
"33981";"COCCONCELLI MIRKA";21/10/2011;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";21/10/2011;"LEGA NORD";"P";0;0  
"33983";"BORGONZONI LUCIA";21/10/2011;"LEGA NORD";"P";0;0  
"33984";"BUGANI MASSIMO";21/10/2011;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";21/10/2011;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";21/10/2011;"MOVIMENTO 5 STELLE";"A";0;0  
"33986";"ALDROVANDI STEFANO";21/10/2011;"BOLOGNA 2016";"A";0;0  
"16863";"MEROLA VIRGINIO";21/11/2011;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";21/11/2011;"PARTITO DEMOCRATICO";"P";5;78 
"9076";"MAZZANTI CLAUDIO";21/11/2011;"PARTITO DEMOCRATICO";"P";5;78 
"29442";"CRITELLI FRANCESCO";21/11/2011;"PARTITO DEMOCRATICO";"P";4;62 
"32746";"LEMBI SIMONA";21/11/2011;"PARTITO DEMOCRATICO";"P";5;78 
"27189";"BARCELO' LIZANA LEONARDO L.";21/11/2011;"PARTITO DEMOCRATICO";"P";4;62 
"15586";"MARCHESINI ANGELO";21/11/2011;"PARTITO DEMOCRATICO";"P";4;62 
"18313";"LO GIUDICE SERGIO";21/11/2011;"PARTITO DEMOCRATICO";"P";5;78 
"9181";"SANTI RAFFAELLA";21/11/2011;"PARTITO DEMOCRATICO";"P";5;78 
"32704";"LAMA ROSSELLA";21/11/2011;"PARTITO DEMOCRATICO";"P";4;62 
"27410";"FERRI MARIARAFFAELLA";21/11/2011;"PARTITO DEMOCRATICO";"P";5;78 
"27481";"ZACCHIROLI BENEDETTO";21/11/2011;"PARTITO DEMOCRATICO";"P";5;78 
"32794";"MIGNANI MARIANNA";21/11/2011;"PARTITO DEMOCRATICO";"P";5;78 
"22034";"GHETTI MAURIZIO";21/11/2011;"PARTITO DEMOCRATICO";"P";5;78 
"33977";"BENASSI MARZIA";21/11/2011;"PARTITO DEMOCRATICO";"P";5;78 
"33978";"ERRANI FRANCESCO";21/11/2011;"PARTITO DEMOCRATICO";"P";5;78 
"27197";"MELEGA CORRADO";21/11/2011;"PARTITO DEMOCRATICO";"P";4;62 
"9097";"PETRELLA TOMMASO";21/11/2011;"PARTITO DEMOCRATICO";"P";5;78 
"33979";"LA TORRE CATHY";21/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;15 
"33980";"PIERALISI MIRCO";21/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";5;78 
"26392";"CIPRIANI LORENZO";21/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";3;47 
"33987";"SAZZINI LORENZO";21/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";5;78 
"32714";"CAVIANO PASQUALE";21/11/2011;"ITALIA DEI VALORI";"P";5;78 
"21843";"LISEI MARCO";21/11/2011;"POPOLO DELLA LIBERTA'";"P";4;62 
"27208";"TOMASSINI LORENZO";21/11/2011;"POPOLO DELLA LIBERTA'";"P";5;78 
"32712";"FACCI MICHELE";21/11/2011;"POPOLO DELLA LIBERTA'";"P";5;78 
"27997";"CASTALDINI VALENT.";21/11/2011;"POPOLO DELLA LIBERTA'";"P";5;78 
"8904";"CARELLA DANIELE";21/11/2011;"POPOLO DELLA LIBERTA'";"P";5;78 
"20144";"GATTUSO PATRIZIO G.";21/11/2011;"POPOLO DELLA LIBERTA'";"P";5;78 
"32719";"BERNARDINI MANES";21/11/2011;"LEGA NORD";"P";5;78 
"33981";"COCCONCELLI MIRKA";21/11/2011;"LEGA NORD";"P";5;78 
"33982";"SCARANO PAOLA F.";21/11/2011;"LEGA NORD";"P";5;78 
"33983";"BORGONZONI LUCIA";21/11/2011;"LEGA NORD";"P";2;31 
"33984";"BUGANI MASSIMO";21/11/2011;"MOVIMENTO 5 STELLE";"P";5;78 
"32861";"SALSI FEDERICA";21/11/2011;"MOVIMENTO 5 STELLE";"P";4;62 
"33985";"PIAZZA MARCO";21/11/2011;"MOVIMENTO 5 STELLE";"P";5;78 
"33986";"ALDROVANDI STEFANO";21/11/2011;"BOLOGNA 2016";"P";5;78 
"16863";"MEROLA VIRGINIO";22/07/2011;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";22/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"9076";"MAZZANTI CLAUDIO";22/07/2011;"PARTITO DEMOCRATICO";"P";0;0  
"29442";"CRITELLI FRANCESCO";22/07/2011;"PARTITO DEMOCRATICO";"P";0;0  
"32746";"LEMBI SIMONA";22/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";22/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"15586";"MARCHESINI ANGELO";22/07/2011;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";22/07/2011;"PARTITO DEMOCRATICO";"P";0;0  
"9181";"SANTI RAFFAELLA";22/07/2011;"PARTITO DEMOCRATICO";"A";0;0  
"32704";"LAMA ROSSELLA";22/07/2011;"PARTITO DEMOCRATICO";"P";0;0  
"27410";"FERRI MARIARAFFAELLA";22/07/2011;"PARTITO DEMOCRATICO";"P";0;0  
"27481";"ZACCHIROLI BENEDETTO";22/07/2011;"PARTITO DEMOCRATICO";"P";0;0  
"32794";"MIGNANI MARIANNA";22/07/2011;"PARTITO DEMOCRATICO";"P";0;0  
"22034";"GHETTI MAURIZIO";22/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
