Progressivo;Nominativo;Data Seduta;Gruppo Politico;Presenza;Num.Votazioni;Percentuale presenza alle votazioni
"22034";"GHETTI MAURIZIO";28/05/2012;"PARTITO DEMOCRATICO";"P";14;79 
"33977";"BENASSI MARZIA";28/05/2012;"PARTITO DEMOCRATICO";"P";14;79 
"33978";"ERRANI FRANCESCO";28/05/2012;"PARTITO DEMOCRATICO";"P";13;73 
"27197";"MELEGA CORRADO";28/05/2012;"PARTITO DEMOCRATICO";"P";14;79 
"9097";"PETRELLA TOMMASO";28/05/2012;"PARTITO DEMOCRATICO";"P";14;79 
"33979";"LA TORRE CATHY";28/05/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";11;62 
"33980";"PIERALISI MIRCO";28/05/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";14;79 
"26392";"CIPRIANI LORENZO";28/05/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";13;73 
"33987";"SAZZINI LORENZO";28/05/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";13;73 
"32714";"CAVIANO PASQUALE";28/05/2012;"ITALIA DEI VALORI";"P";14;79 
"21843";"LISEI MARCO";28/05/2012;"POPOLO DELLA LIBERTA'";"P";13;73 
"27208";"TOMASSINI LORENZO";28/05/2012;"POPOLO DELLA LIBERTA'";"P";14;79 
"32712";"FACCI MICHELE";28/05/2012;"POPOLO DELLA LIBERTA'";"P";14;79 
"27997";"CASTALDINI VALENT.";28/05/2012;"POPOLO DELLA LIBERTA'";"P";14;79 
"8904";"CARELLA DANIELE";28/05/2012;"POPOLO DELLA LIBERTA'";"P";13;73 
"20144";"GATTUSO PATRIZIO G.";28/05/2012;"POPOLO DELLA LIBERTA'";"P";4;22 
"32719";"BERNARDINI MANES";28/05/2012;"LEGA NORD";"P";14;79 
"33981";"COCCONCELLI MIRKA";28/05/2012;"LEGA NORD";"P";14;79 
"33982";"SCARANO PAOLA F.";28/05/2012;"LEGA NORD";"P";14;79 
"33983";"BORGONZONI LUCIA";28/05/2012;"LEGA NORD";"P";14;79 
"33984";"BUGANI MASSIMO";28/05/2012;"MOVIMENTO 5 STELLE";"P";13;73 
"32861";"SALSI FEDERICA";28/05/2012;"MOVIMENTO 5 STELLE";"P";3;17 
"33985";"PIAZZA MARCO";28/05/2012;"MOVIMENTO 5 STELLE";"P";14;79 
"33986";"ALDROVANDI STEFANO";28/05/2012;"BOLOGNA 2016";"P";14;79 
"32708";"TURCI DANIELA";28/05/2012;"PARTITO DEMOCRATICO";"P";12;68 
"16863";"MEROLA VIRGINIO";29/06/2012;"SINDACO";"P";0;0  
"9116";"CEVENINI MAURIZIO";29/06/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9076";"MAZZANTI CLAUDIO";29/06/2012;"PARTITO DEMOCRATICO";"P";0;0  
"29442";"CRITELLI FRANCESCO";29/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";29/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";29/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"15586";"MARCHESINI ANGELO";29/06/2012;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";29/06/2012;"PARTITO DEMOCRATICO";"P";0;0  
"9181";"SANTI RAFFAELLA";29/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32704";"LAMA ROSSELLA";29/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27410";"FERRI MARIARAFFAELLA";29/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27481";"ZACCHIROLI BENEDETTO";29/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32794";"MIGNANI MARIANNA";29/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";29/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";29/06/2012;"PARTITO DEMOCRATICO";"A";0;0  
"33978";"ERRANI FRANCESCO";29/06/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27197";"MELEGA CORRADO";29/06/2012;"PARTITO DEMOCRATICO";"A";0;0  
"9097";"PETRELLA TOMMASO";29/06/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";29/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33980";"PIERALISI MIRCO";29/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"26392";"CIPRIANI LORENZO";29/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";29/06/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"32714";"CAVIANO PASQUALE";29/06/2012;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";29/06/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27208";"TOMASSINI LORENZO";29/06/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";29/06/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";29/06/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"8904";"CARELLA DANIELE";29/06/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";29/06/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";29/06/2012;"LEGA NORD";"P";0;0  
"33981";"COCCONCELLI MIRKA";29/06/2012;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";29/06/2012;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";29/06/2012;"LEGA NORD";"A";0;0  
"33984";"BUGANI MASSIMO";29/06/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";29/06/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";29/06/2012;"MOVIMENTO 5 STELLE";"P";1;49 
"33986";"ALDROVANDI STEFANO";29/06/2012;"BOLOGNA 2016";"A";0;0  
"32708";"TURCI DANIELA";29/06/2012;"PARTITO DEMOCRATICO";"A";0;0  
