Progressivo,Data,Presenza,Votazioni,Percentuale
32712,2011-07-04,P,9,81
27997,2011-07-04,P,9,81
8904,2011-07-04,P,9,81
20144,2011-07-04,P,7,63
32719,2011-07-04,A,0,0
33981,2011-07-04,P,9,81
33982,2011-07-04,P,9,81
33983,2011-07-04,P,8,72
33984,2011-07-04,P,9,81
32861,2011-07-04,P,9,81
33985,2011-07-04,P,9,81
33986,2011-07-04,A,0,0
16863,2011-11-04,P,0,0
9116,2011-11-04,P,0,0
9076,2011-11-04,P,1,49
29442,2011-11-04,P,1,49
32746,2011-11-04,P,0,0
27189,2011-11-04,P,1,49
15586,2011-11-04,P,0,0
18313,2011-11-04,P,0,0
9181,2011-11-04,P,1,49
32704,2011-11-04,P,0,0
27410,2011-11-04,P,1,49
27481,2011-11-04,P,1,49
32794,2011-11-04,P,1,49
22034,2011-11-04,P,1,49
33977,2011-11-04,P,0,0
33978,2011-11-04,A,0,0
27197,2011-11-04,P,1,49
9097,2011-11-04,P,1,49
33979,2011-11-04,P,0,0
33980,2011-11-04,P,0,0
26392,2011-11-04,P,0,0
33987,2011-11-04,A,0,0
32714,2011-11-04,P,1,49
21843,2011-11-04,P,0,0
27208,2011-11-04,P,0,0
32712,2011-11-04,P,1,49
27997,2011-11-04,P,0,0
8904,2011-11-04,P,1,49
20144,2011-11-04,P,1,49
32719,2011-11-04,P,0,0
33981,2011-11-04,P,1,49
33982,2011-11-04,P,1,49
33983,2011-11-04,P,1,49
33984,2011-11-04,P,0,0
32861,2011-11-04,P,0,0
33985,2011-11-04,P,1,49
33986,2011-11-04,P,1,49
16863,2011-12-05,P,3,27
9116,2011-12-05,P,9,81
9076,2011-12-05,P,8,72
29442,2011-12-05,P,9,81
32746,2011-12-05,P,9,81
27189,2011-12-05,P,9,81
15586,2011-12-05,P,8,72
18313,2011-12-05,P,9,81
9181,2011-12-05,P,9,81
32704,2011-12-05,P,9,81
27410,2011-12-05,P,9,81
27481,2011-12-05,P,9,81
32794,2011-12-05,P,9,81
22034,2011-12-05,P,8,72
33977,2011-12-05,P,9,81
33978,2011-12-05,P,8,72
27197,2011-12-05,P,9,81
9097,2011-12-05,A,0,0
33979,2011-12-05,P,8,72
33980,2011-12-05,P,7,63
26392,2011-12-05,P,8,72
33987,2011-12-05,P,1,9
32714,2011-12-05,P,8,72
21843,2011-12-05,P,8,72
27208,2011-12-05,P,3,27
32712,2011-12-05,P,9,81
27997,2011-12-05,P,8,72
8904,2011-12-05,P,9,81
20144,2011-12-05,P,7,63
32719,2011-12-05,P,9,81
33981,2011-12-05,P,8,72
33982,2011-12-05,P,9,81
33983,2011-12-05,P,7,63
33984,2011-12-05,P,9,81
32861,2011-12-05,P,4,36
33985,2011-12-05,P,9,81
33986,2011-12-05,P,8,72
16863,2011-06-07,P,7,70
9116,2011-06-07,P,8,80
9076,2011-06-07,P,8,80
29442,2011-06-07,P,8,80
32746,2011-06-07,P,8,80
27189,2011-06-07,P,8,80
15586,2011-06-07,P,8,80
18313,2011-06-07,P,8,80
9181,2011-06-07,P,7,70
32704,2011-06-07,P,8,80
27410,2011-06-07,P,8,80
27481,2011-06-07,P,7,70
32794,2011-06-07,P,8,80
22034,2011-06-07,P,8,80
33977,2011-06-07,P,8,80
33978,2011-06-07,P,8,80
27197,2011-06-07,P,8,80
9097,2011-06-07,P,8,80
33979,2011-06-07,P,7,70
33980,2011-06-07,P,8,80
26392,2011-06-07,P,8,80
33987,2011-06-07,P,7,70
32714,2011-06-07,P,8,80
21843,2011-06-07,P,8,80
27208,2011-06-07,P,8,80
32712,2011-06-07,P,8,80
27997,2011-06-07,P,8,80
8904,2011-06-07,P,8,80
20144,2011-06-07,P,7,70
32719,2011-06-07,P,8,80
33981,2011-06-07,P,8,80
33982,2011-06-07,P,8,80
33983,2011-06-07,P,8,80
33984,2011-06-07,P,8,80
32861,2011-06-07,P,8,80
33985,2011-06-07,P,8,80
33986,2011-06-07,P,8,80
16863,2011-10-07,A,0,0
9116,2011-10-07,P,1,49
9076,2011-10-07,P,1,49
29442,2011-10-07,P,0,0
32746,2011-10-07,P,1,49
27189,2011-10-07,P,0,0
15586,2011-10-07,P,0,0
18313,2011-10-07,P,0,0
9181,2011-10-07,P,1,49
32704,2011-10-07,P,0,0
27410,2011-10-07,P,0,0
27481,2011-10-07,P,1,49
32794,2011-10-07,P,0,0
22034,2011-10-07,P,0,0
33977,2011-10-07,P,0,0
33978,2011-10-07,A,0,0
27197,2011-10-07,P,0,0
9097,2011-10-07,P,1,49
33979,2011-10-07,P,0,0
33980,2011-10-07,P,0,0
26392,2011-10-07,P,1,49
33987,2011-10-07,A,0,0
32714,2011-10-07,P,1,49
21843,2011-10-07,P,0,0
27208,2011-10-07,P,1,49
32712,2011-10-07,P,1,49
27997,2011-10-07,P,1,49
8904,2011-10-07,P,1,49
20144,2011-10-07,P,1,49
32719,2011-10-07,P,0,0
33981,2011-10-07,P,1,49
33982,2011-10-07,P,1,49
33983,2011-10-07,P,1,49
33984,2011-10-07,P,0,0
32861,2011-10-07,P,0,0
33985,2011-10-07,A,0,0
33986,2011-10-07,P,1,49
16863,2011-11-07,A,0,0
9116,2011-11-07,P,6,79
9076,2011-11-07,P,3,39
29442,2011-11-07,P,6,79
32746,2011-11-07,P,6,79
27189,2011-11-07,P,5,66
15586,2011-11-07,P,5,66
18313,2011-11-07,P,6,79
9181,2011-11-07,P,4,53
32704,2011-11-07,P,5,66
27410,2011-11-07,P,6,79
27481,2011-11-07,P,5,66
32794,2011-11-07,P,0,0
22034,2011-11-07,P,6,79
33977,2011-11-07,P,6,79
33978,2011-11-07,P,6,79
27197,2011-11-07,P,6,79
9097,2011-11-07,P,6,79
33979,2011-11-07,P,3,39
33980,2011-11-07,P,6,79
26392,2011-11-07,P,6,79
33987,2011-11-07,A,0,0
32714,2011-11-07,P,4,53
21843,2011-11-07,P,4,53
27208,2011-11-07,P,5,66
32712,2011-11-07,P,6,79
27997,2011-11-07,P,6,79
8904,2011-11-07,P,6,79
20144,2011-11-07,P,6,79
32719,2011-11-07,P,6,79
33981,2011-11-07,P,6,79
33982,2011-11-07,P,6,79
33983,2011-11-07,P,5,66
33984,2011-11-07,P,5,66
32861,2011-11-07,P,6,79
33985,2011-11-07,P,6,79
33986,2011-11-07,P,5,66
16863,2011-07-08,A,0,0
9116,2011-07-08,P,1,49
9076,2011-07-08,P,1,49
29442,2011-07-08,P,1,49
32746,2011-07-08,P,1,49
27189,2011-07-08,P,0,0
15586,2011-07-08,P,0,0
18313,2011-07-08,P,0,0
9181,2011-07-08,P,1,49
32704,2011-07-08,P,1,49
27410,2011-07-08,P,1,49
27481,2011-07-08,P,0,0
32794,2011-07-08,P,1,49
22034,2011-07-08,P,1,49
33977,2011-07-08,P,1,49
33978,2011-07-08,P,0,0
27197,2011-07-08,A,0,0
9097,2011-07-08,P,1,49
33979,2011-07-08,P,0,0
33980,2011-07-08,A,0,0
26392,2011-07-08,P,1,49
33987,2011-07-08,P,1,49
32714,2011-07-08,P,1,49
21843,2011-07-08,P,1,49
27208,2011-07-08,P,1,49
32712,2011-07-08,P,1,49
27997,2011-07-08,A,0,0
8904,2011-07-08,P,1,49
20144,2011-07-08,P,1,49
32719,2011-07-08,P,1,49
33981,2011-07-08,P,1,49
33982,2011-07-08,P,1,49
33983,2011-07-08,P,1,49
33984,2011-07-08,P,1,49
32861,2011-07-08,P,1,49
33985,2011-07-08,P,1,49
33986,2011-07-08,A,0,0
16863,2011-09-08,P,3,22
9116,2011-09-08,P,11,80
9076,2011-09-08,P,9,66
29442,2011-09-08,P,9,66
32746,2011-09-08,P,11,80
27189,2011-09-08,A,0,0
15586,2011-09-08,P,10,73
18313,2011-09-08,P,10,73
9181,2011-09-08,P,9,66
32704,2011-09-08,P,10,73
27410,2011-09-08,P,10,73
27481,2011-09-08,A,0,0
32794,2011-09-08,P,10,73
22034,2011-09-08,P,11,80
33977,2011-09-08,P,10,73
33978,2011-09-08,P,10,73
27197,2011-09-08,P,10,73
9097,2011-09-08,P,9,66
33979,2011-09-08,P,6,44
33980,2011-09-08,P,5,36
26392,2011-09-08,P,5,36
33987,2011-09-08,P,8,58
32714,2011-09-08,P,7,51
21843,2011-09-08,P,9,66
27208,2011-09-08,P,11,80
32712,2011-09-08,P,7,51
27997,2011-09-08,P,9,66
8904,2011-09-08,P,11,80
20144,2011-09-08,P,7,51
32719,2011-09-08,P,6,44
33981,2011-09-08,P,11,80
33982,2011-09-08,P,11,80
33983,2011-09-08,P,4,29
33984,2011-09-08,P,10,73
32861,2011-09-08,P,11,80
33985,2011-09-08,P,11,80
33986,2011-09-08,A,0,0
16863,2011-12-09,A,0,0
9116,2011-12-09,P,1,49
9076,2011-12-09,P,1,49
29442,2011-12-09,P,1,49
32746,2011-12-09,P,1,49
27189,2011-12-09,P,1,49
15586,2011-12-09,P,0,0
18313,2011-12-09,P,1,49
9181,2011-12-09,A,0,0
32704,2011-12-09,P,1,49
27410,2011-12-09,P,0,0
27481,2011-12-09,P,0,0
32794,2011-12-09,A,0,0
22034,2011-12-09,P,1,49
33977,2011-12-09,A,0,0
33978,2011-12-09,A,0,0
27197,2011-12-09,A,0,0
9097,2011-12-09,P,1,49
33979,2011-12-09,A,0,0
33980,2011-12-09,P,1,49
26392,2011-12-09,P,0,0
33987,2011-12-09,A,0,0
32714,2011-12-09,P,1,49
21843,2011-12-09,P,0,0
27208,2011-12-09,P,1,49
32712,2011-12-09,P,1,49
27997,2011-12-09,P,0,0
8904,2011-12-09,P,1,49
20144,2011-12-09,P,1,49
32719,2011-12-09,A,0,0
33981,2011-12-09,P,1,49
33982,2011-12-09,P,1,49
33983,2011-12-09,P,0,0
33984,2011-12-09,P,0,0
32861,2011-12-09,P,0,0
33985,2011-12-09,P,1,49
33986,2011-12-09,A,0,0
16863,2011-10-10,A,0,0
9116,2011-10-10,P,4,76
9076,2011-10-10,P,3,57
29442,2011-10-10,P,4,76
32746,2011-10-10,P,3,57
27189,2011-10-10,P,3,57
15586,2011-10-10,P,1,19
18313,2011-10-10,P,3,57
9181,2011-10-10,P,3,57
32704,2011-10-10,P,1,19
27410,2011-10-10,P,3,57
27481,2011-10-10,P,3,57
32794,2011-10-10,P,4,76
22034,2011-10-10,P,4,76
33977,2011-10-10,P,4,76
33978,2011-10-10,P,2,38
27197,2011-10-10,P,3,57
9097,2011-10-10,P,4,76
33979,2011-10-10,P,1,19
33980,2011-10-10,P,4,76
26392,2011-10-10,P,3,57
33987,2011-10-10,A,0,0
32714,2011-10-10,P,4,76
21843,2011-10-10,P,3,57
27208,2011-10-10,P,1,19
32712,2011-10-10,A,0,0
27997,2011-10-10,P,4,76
8904,2011-10-10,P,4,76
20144,2011-10-10,P,4,76
32719,2011-10-10,P,4,76
33981,2011-10-10,P,4,76
33982,2011-10-10,P,3,57
33983,2011-10-10,P,4,76
33984,2011-10-10,P,3,57
32861,2011-10-10,P,2,38
33985,2011-10-10,A,0,0
33986,2011-10-10,P,4,76
16863,2011-07-11,A,0,0
9116,2011-07-11,P,9,81
9076,2011-07-11,P,7,63
29442,2011-07-11,P,9,81
32746,2011-07-11,P,7,63
27189,2011-07-11,P,5,45
15586,2011-07-11,A,0,0
18313,2011-07-11,P,9,81
9181,2011-07-11,P,9,81
32704,2011-07-11,P,9,81
27410,2011-07-11,P,9,81
27481,2011-07-11,P,9,81
32794,2011-07-11,P,9,81
22034,2011-07-11,P,9,81
33977,2011-07-11,P,9,81
33978,2011-07-11,P,8,72
27197,2011-07-11,P,9,81
9097,2011-07-11,A,0,0
33979,2011-07-11,P,9,81
33980,2011-07-11,P,3,27
26392,2011-07-11,P,9,81
33987,2011-07-11,P,8,72
32714,2011-07-11,P,9,81
21843,2011-07-11,P,9,81
27208,2011-07-11,P,9,81
32712,2011-07-11,P,9,81
27997,2011-07-11,P,6,54
8904,2011-07-11,P,9,81
20144,2011-07-11,P,9,81
32719,2011-07-11,P,9,81
33981,2011-07-11,P,9,81
33982,2011-07-11,P,9,81
33983,2011-07-11,P,5,45
33984,2011-07-11,P,9,81
32861,2011-07-11,P,9,81
33985,2011-07-11,P,9,81
33986,2011-07-11,P,9,81
16863,2011-11-11,A,0,0
9116,2011-11-11,P,1,49
9076,2011-11-11,P,1,49
29442,2011-11-11,P,1,49
32746,2011-11-11,P,1,49
27189,2011-11-11,P,0,0
15586,2011-11-11,P,0,0
18313,2011-11-11,P,1,49
9181,2011-11-11,P,0,0
32704,2011-11-11,A,0,0
27410,2011-11-11,P,0,0
27481,2011-11-11,P,1,49
32794,2011-11-11,P,1,49
22034,2011-11-11,P,1,49
33977,2011-11-11,P,0,0
33978,2011-11-11,A,0,0
27197,2011-11-11,A,0,0
9097,2011-11-11,P,1,49
33979,2011-11-11,A,0,0
33980,2011-11-11,P,1,49
26392,2011-11-11,P,1,49
33987,2011-11-11,P,1,49
32714,2011-11-11,P,1,49
21843,2011-11-11,P,0,0
27208,2011-11-11,P,1,49
32712,2011-11-11,P,1,49
27997,2011-11-11,P,0,0
8904,2011-11-11,P,1,49
20144,2011-11-11,P,1,49
32719,2011-11-11,P,1,49
33981,2011-11-11,P,1,49
33982,2011-11-11,P,1,49
33983,2011-11-11,P,1,49
33984,2011-11-11,P,0,0
32861,2011-11-11,P,0,0
33985,2011-11-11,P,0,0
33986,2011-11-11,A,0,0
16863,2011-10-14,A,0,0
9116,2011-10-14,P,1,49
9076,2011-10-14,P,0,0
29442,2011-10-14,P,0,0
32746,2011-10-14,P,0,0
27189,2011-10-14,P,0,0
15586,2011-10-14,P,0,0
18313,2011-10-14,P,0,0
9181,2011-10-14,P,0,0
32704,2011-10-14,P,0,0
27410,2011-10-14,A,0,0
27481,2011-10-14,P,1,49
32794,2011-10-14,A,0,0
22034,2011-10-14,P,1,49
33977,2011-10-14,P,0,0
33978,2011-10-14,A,0,0
27197,2011-10-14,P,0,0
9097,2011-10-14,P,1,49
33979,2011-10-14,P,0,0
33980,2011-10-14,P,1,49
26392,2011-10-14,P,1,49
33987,2011-10-14,P,0,0
32714,2011-10-14,P,1,49
21843,2011-10-14,P,0,0
27208,2011-10-14,P,0,0
32712,2011-10-14,P,1,49
27997,2011-10-14,P,0,0
8904,2011-10-14,P,1,49
20144,2011-10-14,P,1,49
32719,2011-10-14,P,0,0
33981,2011-10-14,P,1,49
33982,2011-10-14,P,1,49
33983,2011-10-14,P,1,49
33984,2011-10-14,P,1,49
32861,2011-10-14,P,0,0
33985,2011-10-14,A,0,0
33986,2011-10-14,P,1,49
16863,2011-11-14,P,2,13
9116,2011-11-14,P,12,80
9076,2011-11-14,P,10,66
29442,2011-11-14,P,12,80
32746,2011-11-14,P,12,80
27189,2011-11-14,A,0,0
15586,2011-11-14,P,11,73
18313,2011-11-14,P,12,80
9181,2011-11-14,P,7,46
32704,2011-11-14,P,9,60
27410,2011-11-14,P,11,73
27481,2011-11-14,A,0,0
32794,2011-11-14,P,12,80
22034,2011-11-14,P,12,80
33977,2011-11-14,P,12,80
33978,2011-11-14,P,12,80
27197,2011-11-14,P,12,80
9097,2011-11-14,P,9,60
33979,2011-11-14,P,11,73
33980,2011-11-14,P,12,80
26392,2011-11-14,P,9,60
33987,2011-11-14,P,12,80
32714,2011-11-14,P,12,80
21843,2011-11-14,P,9,60
27208,2011-11-14,P,11,73
32712,2011-11-14,P,11,73
27997,2011-11-14,P,11,73
8904,2011-11-14,P,12,80
20144,2011-11-14,P,10,66
32719,2011-11-14,P,11,73
33981,2011-11-14,P,12,80
33982,2011-11-14,P,11,73
33983,2011-11-14,P,6,40
33984,2011-11-14,P,12,80
32861,2011-11-14,P,12,80
33985,2011-11-14,P,12,80
33986,2011-11-14,P,12,80
16863,2011-12-14,A,0,0
9116,2011-12-14,P,17,77
9076,2011-12-14,P,16,72
29442,2011-12-14,P,17,77
32746,2011-12-14,P,16,72
27189,2011-12-14,P,15,68
15586,2011-12-14,P,15,68
18313,2011-12-14,P,17,77
9181,2011-12-14,A,0,0
32704,2011-12-14,P,16,72
27410,2011-12-14,P,17,77
27481,2011-12-14,P,16,72
32794,2011-12-14,P,17,77
22034,2011-12-14,P,1,4
33977,2011-12-14,P,17,77
33978,2011-12-14,P,16,72
27197,2011-12-14,P,17,77
9097,2011-12-14,P,17,77
33979,2011-12-14,P,8,36
33980,2011-12-14,P,17,77
26392,2011-12-14,P,6,27
33987,2011-12-14,P,14,63
32714,2011-12-14,P,17,77
21843,2011-12-14,P,9,41
27208,2011-12-14,P,7,31
32712,2011-12-14,P,17,77
27997,2011-12-14,P,17,77
8904,2011-12-14,P,17,77
20144,2011-12-14,P,12,54
32719,2011-12-14,P,13,59
33981,2011-12-14,P,17,77
33982,2011-12-14,P,15,68
33983,2011-12-14,P,14,63
33984,2011-12-14,P,17,77
32861,2011-12-14,P,16,72
33985,2011-12-14,P,17,77
33986,2011-12-14,P,17,77
16863,2011-06-15,P,1,15
9116,2011-06-15,P,5,78
9076,2011-06-15,P,4,62
29442,2011-06-15,P,5,78
32746,2011-06-15,P,4,62
27189,2011-06-15,P,5,78
15586,2011-06-15,P,4,62
18313,2011-06-15,P,5,78
9181,2011-06-15,P,4,62
32704,2011-06-15,P,5,78
27410,2011-06-15,P,4,62
27481,2011-06-15,P,4,62
32794,2011-06-15,P,4,62
22034,2011-06-15,P,5,78
33977,2011-06-15,P,5,78
33978,2011-06-15,P,4,62
27197,2011-06-15,P,5,78
9097,2011-06-15,P,5,78
33979,2011-06-15,P,4,62
33980,2011-06-15,P,4,62
26392,2011-06-15,P,4,62
33987,2011-06-15,P,4,62
32714,2011-06-15,P,5,78
21843,2011-06-15,P,5,78
27208,2011-06-15,P,5,78
32712,2011-06-15,P,5,78
27997,2011-06-15,P,5,78
8904,2011-06-15,P,5,78
20144,2011-06-15,P,5,78
32719,2011-06-15,P,5,78
33981,2011-06-15,P,5,78
33982,2011-06-15,P,4,62
33983,2011-06-15,P,4,62
33984,2011-06-15,P,4,62
32861,2011-06-15,P,4,62
33985,2011-06-15,P,4,62
33986,2011-06-15,P,4,62
16863,2011-07-15,A,0,0
9116,2011-07-15,P,1,49
9076,2011-07-15,P,0,0
29442,2011-07-15,P,0,0
32746,2011-07-15,P,1,49
27189,2011-07-15,P,1,49
15586,2011-07-15,A,0,0
18313,2011-07-15,P,1,49
9181,2011-07-15,A,0,0
32704,2011-07-15,P,1,49
27410,2011-07-15,P,0,0
27481,2011-07-15,P,1,49
32794,2011-07-15,P,1,49
22034,2011-07-15,A,0,0
33977,2011-07-15,A,0,0
33978,2011-07-15,P,1,49
27197,2011-07-15,P,1,49
9097,2011-07-15,A,0,0
33979,2011-07-15,P,0,0
33980,2011-07-15,A,0,0
26392,2011-07-15,P,1,49
33987,2011-07-15,P,1,49
32714,2011-07-15,P,1,49
21843,2011-07-15,P,1,49
27208,2011-07-15,P,0,0
32712,2011-07-15,P,1,49
27997,2011-07-15,A,0,0
8904,2011-07-15,P,1,49
20144,2011-07-15,P,1,49
32719,2011-07-15,P,1,49
33981,2011-07-15,P,1,49
33982,2011-07-15,P,1,49
33983,2011-07-15,P,1,49
33984,2011-07-15,P,1,49
32861,2011-07-15,A,0,0
33985,2011-07-15,P,1,49
33986,2011-07-15,A,0,0
16863,2011-09-16,A,0,0
9116,2011-09-16,P,1,49
9076,2011-09-16,P,0,0
29442,2011-09-16,P,1,49
32746,2011-09-16,P,1,49
27189,2011-09-16,P,1,49
15586,2011-09-16,P,1,49
18313,2011-09-16,P,0,0
9181,2011-09-16,P,0,0
32704,2011-09-16,P,0,0
27410,2011-09-16,P,0,0
27481,2011-09-16,P,0,0
32794,2011-09-16,P,1,49
22034,2011-09-16,P,0,0
33977,2011-09-16,P,0,0
33978,2011-09-16,A,0,0
27197,2011-09-16,P,0,0
9097,2011-09-16,P,1,49
33979,2011-09-16,P,0,0
33980,2011-09-16,P,0,0
26392,2011-09-16,P,1,49
33987,2011-09-16,P,1,49
32714,2011-09-16,P,1,49
21843,2011-09-16,P,1,49
27208,2011-09-16,P,1,49
32712,2011-09-16,P,1,49
27997,2011-09-16,P,0,0
8904,2011-09-16,P,1,49
20144,2011-09-16,P,1,49
32719,2011-09-16,P,0,0
33981,2011-09-16,P,1,49
33982,2011-09-16,P,1,49
33983,2011-09-16,P,1,49
33984,2011-09-16,P,1,49
32861,2011-09-16,P,1,49
33985,2011-09-16,P,1,49
33986,2011-09-16,P,1,49
16863,2011-12-16,A,0,0
9116,2011-12-16,P,1,49
9076,2011-12-16,P,0,0
29442,2011-12-16,P,1,49
32746,2011-12-16,P,0,0
27189,2011-12-16,P,0,0
15586,2011-12-16,P,0,0
18313,2011-12-16,P,0,0
9181,2011-12-16,A,0,0
32704,2011-12-16,A,0,0
27410,2011-12-16,P,0,0
27481,2011-12-16,P,0,0
32794,2011-12-16,P,1,49
22034,2011-12-16,P,1,49
33977,2011-12-16,P,1,49
33978,2011-12-16,A,0,0
27197,2011-12-16,A,0,0
9097,2011-12-16,P,1,49
33979,2011-12-16,A,0,0
33980,2011-12-16,P,1,49
26392,2011-12-16,P,0,0
33987,2011-12-16,P,0,0
32714,2011-12-16,P,1,49
21843,2011-12-16,P,0,0
27208,2011-12-16,P,1,49
32712,2011-12-16,P,1,49
27997,2011-12-16,P,1,49
8904,2011-12-16,P,1,49
20144,2011-12-16,A,0,0
32719,2011-12-16,P,0,0
33981,2011-12-16,P,1,49
33982,2011-12-16,P,0,0
33983,2011-12-16,P,1,49
33984,2011-12-16,P,0,0
32861,2011-12-16,P,0,0
33985,2011-12-16,P,0,0
33986,2011-12-16,P,1,49
16863,2011-10-17,A,0,0
9116,2011-10-17,P,9,81
9076,2011-10-17,P,9,81
29442,2011-10-17,P,2,18
32746,2011-10-17,P,9,81
27189,2011-10-17,P,3,27
15586,2011-10-17,P,5,45
18313,2011-10-17,P,8,72
9181,2011-10-17,P,8,72
32704,2011-10-17,P,2,18
27410,2011-10-17,P,7,63
27481,2011-10-17,P,5,45
32794,2011-10-17,P,4,36
22034,2011-10-17,P,9,81
33977,2011-10-17,P,9,81
33978,2011-10-17,P,3,27
27197,2011-10-17,P,5,45
9097,2011-10-17,P,9,81
33979,2011-10-17,P,4,36
33980,2011-10-17,P,9,81
26392,2011-10-17,P,8,72
33987,2011-10-17,P,3,27
32714,2011-10-17,P,8,72
21843,2011-10-17,P,3,27
27208,2011-10-17,P,4,36
32712,2011-10-17,P,9,81
27997,2011-10-17,P,7,63
8904,2011-10-17,P,9,81
20144,2011-10-17,P,8,72
32719,2011-10-17,P,4,36
33981,2011-10-17,P,9,81
33982,2011-10-17,P,9,81
33983,2011-10-17,P,9,81
33984,2011-10-17,P,9,81
32861,2011-10-17,P,4,36
33985,2011-10-17,A,0,0
33986,2011-10-17,P,6,54
16863,2011-07-18,P,0,0
9116,2011-07-18,P,10,80
9076,2011-07-18,P,4,32
29442,2011-07-18,P,8,64
32746,2011-07-18,P,10,80
27189,2011-07-18,P,10,80
15586,2011-07-18,P,9,72
18313,2011-07-18,P,10,80
9181,2011-07-18,P,2,16
32704,2011-07-18,P,7,56
27410,2011-07-18,P,10,80
27481,2011-07-18,P,10,80
32794,2011-07-18,P,10,80
22034,2011-07-18,P,9,72
33977,2011-07-18,P,10,80
33978,2011-07-18,P,10,80
27197,2011-07-18,P,10,80
9097,2011-07-18,A,0,0
33979,2011-07-18,P,9,72
33980,2011-07-18,P,10,80
26392,2011-07-18,P,9,72
33987,2011-07-18,P,9,72
32714,2011-07-18,P,10,80
21843,2011-07-18,P,10,80
27208,2011-07-18,P,10,80
32712,2011-07-18,P,10,80
27997,2011-07-18,P,9,72
8904,2011-07-18,P,10,80
20144,2011-07-18,P,3,24
32719,2011-07-18,P,10,80
33981,2011-07-18,P,10,80
33982,2011-07-18,P,10,80
33983,2011-07-18,P,3,24
33984,2011-07-18,P,1,8
32861,2011-07-18,P,10,80
33985,2011-07-18,P,10,80
33986,2011-07-18,P,9,72
16863,2011-11-18,A,0,0
9116,2011-11-18,P,0,0
9076,2011-11-18,P,1,49
29442,2011-11-18,P,1,49
32746,2011-11-18,P,1,49
27189,2011-11-18,P,1,49
15586,2011-11-18,P,0,0
18313,2011-11-18,P,0,0
9181,2011-11-18,P,1,49
32704,2011-11-18,P,0,0
27410,2011-11-18,P,1,49
27481,2011-11-18,A,0,0
32794,2011-11-18,P,1,49
22034,2011-11-18,P,1,49
33977,2011-11-18,P,1,49
33978,2011-11-18,A,0,0
27197,2011-11-18,P,0,0
9097,2011-11-18,P,1,49
33979,2011-11-18,P,1,49
33980,2011-11-18,P,1,49
26392,2011-11-18,P,1,49
33987,2011-11-18,P,1,49
32714,2011-11-18,P,1,49
21843,2011-11-18,P,0,0
27208,2011-11-18,P,1,49
32712,2011-11-18,P,0,0
27997,2011-11-18,P,1,49
8904,2011-11-18,P,1,49
20144,2011-11-18,P,1,49
32719,2011-11-18,A,0,0
33981,2011-11-18,P,1,49
33982,2011-11-18,P,1,49
33983,2011-11-18,P,1,49
33984,2011-11-18,P,1,49
32861,2011-11-18,P,1,49
33985,2011-11-18,P,1,49
33986,2011-11-18,P,1,49
16863,2011-09-19,P,1,8
9116,2011-09-19,P,10,80
9076,2011-09-19,P,9,72
29442,2011-09-19,P,10,80
32746,2011-09-19,P,10,80
27189,2011-09-19,P,10,80
15586,2011-09-19,P,9,72
18313,2011-09-19,P,10,80
9181,2011-09-19,P,9,72
32704,2011-09-19,P,10,80
27410,2011-09-19,P,10,80
27481,2011-09-19,P,10,80
32794,2011-09-19,P,10,80
22034,2011-09-19,P,10,80
33977,2011-09-19,P,10,80
33978,2011-09-19,P,9,72
27197,2011-09-19,P,10,80
9097,2011-09-19,P,10,80
33979,2011-09-19,P,9,72
33980,2011-09-19,P,9,72
26392,2011-09-19,P,8,64
33987,2011-09-19,P,7,56
32714,2011-09-19,P,10,80
21843,2011-09-19,P,8,64
27208,2011-09-19,P,10,80
32712,2011-09-19,P,7,56
27997,2011-09-19,P,10,80
8904,2011-09-19,P,10,80
20144,2011-09-19,P,7,56
32719,2011-09-19,P,6,48
33981,2011-09-19,P,10,80
33982,2011-09-19,P,10,80
33983,2011-09-19,P,6,48
33984,2011-09-19,P,10,80
32861,2011-09-19,P,10,80
33985,2011-09-19,P,10,80
33986,2011-09-19,P,9,72
16863,2011-06-20,P,19,57
9116,2011-06-20,P,24,72
9076,2011-06-20,P,24,72
29442,2011-06-20,P,24,72
32746,2011-06-20,P,24,72
27189,2011-06-20,P,23,69
15586,2011-06-20,P,23,69
18313,2011-06-20,P,23,69
9181,2011-06-20,P,23,69
32704,2011-06-20,P,22,66
27410,2011-06-20,P,24,72
27481,2011-06-20,P,23,69
32794,2011-06-20,P,24,72
22034,2011-06-20,P,24,72
33977,2011-06-20,P,24,72
33978,2011-06-20,P,23,69
27197,2011-06-20,P,24,72
9097,2011-06-20,P,24,72
33979,2011-06-20,P,21,63
33980,2011-06-20,P,22,66
26392,2011-06-20,P,23,69
33987,2011-06-20,P,22,66
32714,2011-06-20,P,23,69
21843,2011-06-20,P,24,72
27208,2011-06-20,P,24,72
32712,2011-06-20,P,23,69
27997,2011-06-20,P,24,72
8904,2011-06-20,P,24,72
20144,2011-06-20,P,24,72
32719,2011-06-20,P,23,69
33981,2011-06-20,P,24,72
33982,2011-06-20,P,22,66
33983,2011-06-20,P,24,72
33984,2011-06-20,P,24,72
32861,2011-06-20,P,24,72
33985,2011-06-20,P,24,72
33986,2011-06-20,P,23,69
16863,2011-12-20,P,2,9
9116,2011-12-20,P,14,68
9076,2011-12-20,P,12,58
29442,2011-12-20,P,16,78
32746,2011-12-20,P,15,73
27189,2011-12-20,P,15,73
15586,2011-12-20,P,15,73
18313,2011-12-20,P,15,73
9181,2011-12-20,A,0,0
32704,2011-12-20,P,16,78
